"Time","sensor-readings.reading"
1642287600000,0
1642291200000,0
1642294800000,0
1642298400000,0
1642302000000,0
1642305600000,0
1642309200000,0
1642312800000,0
1642316400000,0
1642320000000,1
1642323600000,1
1642327200000,1
1642330800000,1
1642334400000,1
1642338000000,1
1642341600000,1
1642345200000,1
1642348800000,0
1642352400000,0
1642356000000,0
1642359600000,0
1642363200000,0
1642366800000,0
1642370400000,0
1642374000000,0
1642377600000,0
1642381200000,0
1642384800000,0
1642388400000,0
1642392000000,0
1642395600000,0
1642399200000,0
1642402800000,0
1642406400000,0
1642410000000,0
1642413600000,0
1642417200000,1
1642420800000,1
1642424400000,1
1642428000000,0
1642431600000,0
1642435200000,0
1642438800000,0
1642442400000,0
1642446000000,0
1642449600000,0
1642453200000,0
1642456800000,0
1642460400000,0
1642464000000,0
1642467600000,0
1642471200000,0
1642474800000,0
1642478400000,0
1642482000000,0
1642485600000,0
1642489200000,0
1642492800000,1
1642496400000,1
1642500000000,1
1642503600000,1
1642507200000,1
1642510800000,1
1642514400000,1
1642518000000,1
1642521600000,0
1642525200000,0
1642528800000,0
1642532400000,0
1642536000000,0
1642539600000,0
1642543200000,0
1642546800000,0
1642550400000,0
1642554000000,0
1642557600000,0
1642561200000,0
1642564800000,0
1642568400000,0
1642572000000,0
1642575600000,0
1642579200000,1
1642582800000,1
1642586400000,1
1642590000000,1
1642593600000,1
1642597200000,1
1642600800000,1
1642604400000,1
1642608000000,0
1642611600000,0
1642615200000,0
1642618800000,0
1642622400000,0
1642626000000,0
1642629600000,0
1642633200000,0
1642636800000,0
1642640400000,0
1642644000000,0
1642647600000,0
1642651200000,0
1642654800000,0
1642658400000,0
1642662000000,0
1642665600000,0
1642669200000,0
1642672800000,1
1642676400000,1
1642680000000,0
1642683600000,0
1642687200000,0
1642690800000,0
1642694400000,0
1642698000000,0
1642701600000,0
1642705200000,0
1642708800000,0
1642712400000,0
1642716000000,0
1642719600000,0
1642723200000,0
1642726800000,0
1642730400000,0
1642734000000,0
1642737600000,0
1642741200000,0
1642744800000,0
1642748400000,0
1642752000000,1
1642755600000,1
1642759200000,1
1642762800000,1
1642766400000,1
1642770000000,1
1642773600000,1
1642777200000,1
1642780800000,0
1642784400000,0
1642788000000,0
1642791600000,0
1642795200000,0
1642798800000,0
1642802400000,0
1642806000000,0
1642809600000,0
1642813200000,0
1642816800000,0
1642820400000,0
1642824000000,0
1642827600000,0
1642831200000,0
1642834800000,1
1642838400000,1
1642842000000,1
1642845600000,1
1642849200000,1
1642852800000,0
1642856400000,1
1642860000000,0
1642863600000,1
1642867200000,0
1642870800000,0
1642874400000,0
1642878000000,0
1642881600000,0
1642885200000,0
1642888800000,0
1642892400000,0
1642896000000,0
1642899600000,0
1642903200000,0
1642906800000,0
1642910400000,0
1642914000000,0
1642917600000,0
1642921200000,0
1642924800000,0
1642928400000,0
1642932000000,1
1642935600000,0
1642939200000,0
1642942800000,0
1642946400000,0
1642950000000,0
1642953600000,0
1642957200000,0
1642960800000,0
1642964400000,0
1642968000000,0
1642971600000,0
1642975200000,0
1642978800000,0
1642982400000,0
1642986000000,0
1642989600000,0
1642993200000,0
1642996800000,0
1643000400000,0
1643004000000,0
1643007600000,0
1643011200000,0
1643014800000,0
1643018400000,0
1643022000000,0
1643025600000,0
1643029200000,0
1643032800000,0
1643036400000,0
1643040000000,0
1643043600000,0
1643047200000,0
1643050800000,0
1643054400000,0
1643058000000,0
1643061600000,0
1643065200000,0
1643068800000,0
1643072400000,0
1643076000000,0
1643079600000,0
1643083200000,0
1643086800000,0
1643090400000,0
1643094000000,0
1643097600000,0
1643101200000,0
1643104800000,1
1643108400000,1
1643112000000,1
1643115600000,1
1643119200000,1
1643122800000,1
1643126400000,0
1643130000000,0
1643133600000,0
1643137200000,0
1643140800000,0
1643144400000,0
1643148000000,0
1643151600000,0
1643155200000,0
1643158800000,0
1643162400000,0
1643166000000,0
1643169600000,0
1643173200000,0
1643176800000,0
1643180400000,0
1643184000000,0
1643187600000,0
1643191200000,0
1643194800000,0
1643198400000,0
1643202000000,0
1643205600000,0
1643209200000,0
1643212800000,0
1643216400000,0
1643220000000,0
1643223600000,0
1643227200000,0
1643230800000,0
1643234400000,0
1643238000000,0
1643241600000,0
1643245200000,0
1643248800000,0
1643252400000,0
1643256000000,0
1643259600000,0
1643263200000,0
1643266800000,0
1643270400000,1
1643274000000,1
1643277600000,1
1643281200000,0
1643284800000,0
1643288400000,0
1643292000000,0
1643295600000,0
1643299200000,0
1643302800000,0
1643306400000,0
1643310000000,0
1643313600000,0
1643317200000,0
1643320800000,0
1643324400000,0
1643328000000,0
1643331600000,0
1643335200000,0
1643338800000,0
1643342400000,0
1643346000000,0
1643349600000,0
1643353200000,1
1643356800000,1
1643360400000,1
1643364000000,1
1643367600000,1
1643371200000,1
1643374800000,1
1643378400000,1
1643382000000,1
1643385600000,0
1643389200000,0
1643392800000,0
1643396400000,0
1643400000000,0
1643403600000,0
1643407200000,0
1643410800000,0
1643414400000,0
1643418000000,0
1643421600000,0
1643425200000,0
1643428800000,0
1643432400000,0
1643436000000,0
1643439600000,1
1643443200000,1
1643446800000,0
1643450400000,1
1643454000000,1
1643457600000,1
1643461200000,0
1643464800000,0
1643468400000,1
1643472000000,0
1643475600000,0
1643479200000,0
1643482800000,0
1643486400000,0
1643490000000,0
1643493600000,0
1643497200000,0
1643500800000,0
1643504400000,0
1643508000000,0
1643511600000,0
1643515200000,0
1643518800000,0
1643522400000,0
1643526000000,1
1643529600000,1
1643533200000,1
1643536800000,1
1643540400000,1
1643544000000,1
1643547600000,1
1643551200000,1
1643554800000,1
1643558400000,0
1643562000000,0
1643565600000,0
1643569200000,0
1643572800000,0
1643576400000,0
1643580000000,0
1643583600000,0
1643587200000,0
1643590800000,0
1643594400000,0
1643598000000,0
1643601600000,0
1643605200000,0
1643608800000,0
1643612400000,0
1643616000000,0
1643619600000,0
1643623200000,0
1643626800000,0
1643630400000,0
1643634000000,1
1643637600000,0
1643641200000,1
1643644800000,0
1643648400000,0
1643652000000,0
1643655600000,0
1643659200000,0
1643662800000,0
1643666400000,0
1643670000000,0
1643673600000,0
1643677200000,0
1643680800000,0
1643684400000,0
1643688000000,0
1643691600000,0
1643695200000,0
1643698800000,0
1643702400000,1
1643706000000,1
1643709600000,0
1643713200000,1
1643716800000,1
1643720400000,1
1643724000000,1
1643727600000,0
1643731200000,0
1643734800000,0
1643738400000,0
1643742000000,0
1643745600000,0
1643749200000,0
1643752800000,0
1643756400000,0
1643760000000,0
1643763600000,0
1643767200000,0
1643770800000,0
1643774400000,0
1643778000000,0
1643781600000,0
1643785200000,0
1643788800000,0
1643792400000,0
1643796000000,1
1643799600000,1
1643803200000,0
1643806800000,1
1643810400000,1
1643814000000,1
1643817600000,0
1643821200000,0
1643824800000,0
1643828400000,0
1643832000000,0
1643835600000,0
1643839200000,0
1643842800000,0
1643846400000,0
1643850000000,0
1643853600000,0
1643857200000,0
1643860800000,0
1643864400000,0
1643868000000,0
1643871600000,1
1643875200000,0
1643878800000,0
1643882400000,1
1643886000000,1
1643889600000,1
1643893200000,0
1643896800000,1
1643900400000,1
1643904000000,0
1643907600000,0
1643911200000,0
1643914800000,0
1643918400000,0
1643922000000,0
1643925600000,0
1643929200000,0
1643932800000,0
1643936400000,0
1643940000000,0
1643943600000,0
1643947200000,0
1643950800000,0
1643954400000,0
1643958000000,1
1643961600000,1
1643965200000,1
1643968800000,1
1643972400000,1
1643976000000,1
1643979600000,1
1643983200000,1
1643986800000,1
1643990400000,0
1643994000000,0
1643997600000,0
1644001200000,0
1644004800000,0
1644008400000,0
1644012000000,0
1644015600000,0
1644019200000,0
1644022800000,0
1644026400000,0
1644030000000,0
1644033600000,0
1644037200000,0
1644040800000,0
1644044400000,0
1644048000000,1
1644051600000,1
1644055200000,1
1644058800000,1
1644062400000,1
1644066000000,1
1644069600000,1
1644073200000,1
1644076800000,0
1644080400000,0
1644084000000,0
1644087600000,0
1644091200000,0
1644094800000,0
1644098400000,0
1644102000000,0
1644105600000,0
1644109200000,0
1644112800000,0
1644116400000,0
1644120000000,0
1644123600000,0
1644127200000,0
1644130800000,0
1644134400000,0
1644138000000,0
1644141600000,0
1644145200000,1
1644148800000,1
1644152400000,1
1644156000000,1
1644159600000,0
1644163200000,0
1644166800000,0
1644170400000,0
1644174000000,0
1644177600000,0
1644181200000,0
1644184800000,0
1644188400000,0
1644192000000,0
1644195600000,0
1644199200000,0
1644202800000,0
1644206400000,0
1644210000000,0
1644213600000,0
1644217200000,0
1644220800000,1
1644224400000,0
1644228000000,0
1644231600000,1
1644235200000,1
1644238800000,0
1644242400000,0
1644246000000,0
1644249600000,0
1644253200000,0
1644256800000,0
1644260400000,0
1644264000000,0
1644267600000,0
1644271200000,0
1644274800000,0
1644278400000,0
1644282000000,0
1644285600000,0
1644289200000,0
1644292800000,0
1644296400000,0
1644300000000,0
1644303600000,1
1644307200000,1
1644310800000,0
1644314400000,1
1644318000000,1
1644321600000,1
1644325200000,1
1644328800000,1
1644332400000,1
1644336000000,0
1644339600000,0
1644343200000,0
1644346800000,0
1644350400000,0
1644354000000,0
1644357600000,0
1644361200000,0
1644364800000,0
1644368400000,0
1644372000000,0
1644375600000,0
1644379200000,0
1644382800000,0
1644386400000,0
1644390000000,1
1644393600000,1
1644397200000,1
1644400800000,1
1644404400000,1
1644408000000,1
1644411600000,1
1644415200000,1
1644418800000,1
1644422400000,0
1644426000000,0
1644429600000,0
1644433200000,0
1644436800000,0
1644440400000,0
1644444000000,0
1644447600000,0
1644451200000,0
1644454800000,0
1644458400000,0
1644462000000,0
1644465600000,0
1644469200000,0
1644472800000,0
1644476400000,1
1644480000000,1
1644483600000,1
1644487200000,1
1644490800000,1
1644494400000,1
1644498000000,1
1644501600000,1
1644505200000,1
1644508800000,0
1644512400000,0
1644516000000,0
1644519600000,0
1644523200000,0
1644526800000,0
1644530400000,0
1644534000000,0
