"Time","sensor-readings.reading"
1635253200000,11.5
1635256800000,11.1
1635260400000,11.1
1635264000000,9.5
1635267600000,8.4
1635271200000,7.3
1635274800000,6.2
1635278400000,5.5
1635282000000,5.5
1635285600000,4.7
1635289200000,4.3
1635292800000,3.6
1635296400000,3.9
1635300000000,3.6
1635303600000,2.8
1635307200000,2.8
1635310800000,3.6
1635314400000,4.3
1635318000000,6.5
1635321600000,11.5
1635325200000,13.8
1635328800000,16.1
1635332400000,16.3
1635336000000,17
1635339600000,18.3
1635343200000,18.6
1635346800000,15.6
1635350400000,13.3
1635354000000,11.3
1635357600000,9
1635361200000,8.6
1635364800000,7.1
1635368400000,6.7
1635372000000,6.7
1635375600000,6.3
1635379200000,4.8
1635382800000,4.8
1635386400000,5.2
1635390000000,4.5
1635393600000,5.6
1635397200000,3.1
1635400800000,4.5
1635404400000,9.6
1635408000000,10.3
1635411600000,13.3
1635415200000,14.6
1635418800000,15.1
1635422400000,17.3
1635426000000,16
1635429600000,15.6
1635433200000,14
1635436800000,10.6
1635440400000,9.3
1635444000000,8.2
1635447600000,7.5
1635451200000,6
1635454800000,5.6
1635458400000,5.2
1635462000000,4.8
1635465600000,4.8
1635469200000,4.1
1635472800000,3.5
1635476400000,3.1
1635480000000,2.7
1635483600000,0
1635487200000,2.9
1635490800000,5.6
1635494400000,10
1635498000000,10.3
1635501600000,13.3
1635505200000,13.6
1635508800000,14.8
1635512400000,14.8
1635516000000,14.1
1635519600000,11.1
1635523200000,9.8
1635526800000,8.4
1635530400000,9.1
1635534000000,9.1
1635537600000,9.4
1635541200000,9.4
1635544800000,7.7
1635548400000,6.6
1635552000000,4.7
1635555600000,3.6
1635559200000,3.2
1635562800000,3.2
1635566400000,4.3
1635570000000,3.6
1635573600000,2.8
1635577200000,2.8
1635580800000,4.6
1635584400000,9.1
1635588000000,11
1635591600000,13
1635595200000,14
1635598800000,14.3
1635602400000,14
1635606000000,11.3
1635609600000,9
1635613200000,8.2
1635616800000,7.1
1635620400000,6.7
1635624000000,6
1635627600000,5.2
1635631200000,4.8
1635634800000,3.8
1635638400000,2.3
1635642000000,3.7
1635645600000,2.9
1635649200000,1.3
1635652800000,1.9
1635656400000,0.6
1635660000000,3.3
1635663600000,5.6
1635667200000,6.7
1635670800000,10.3
1635674400000,13.1
1635678000000,12.8
1635681600000,14.8
1635685200000,14.1
1635688800000,13.1
1635692400000,12.1
1635696000000,10.8
1635699600000,9.5
1635703200000,8.4
1635706800000,7.7
1635710400000,6.2
1635714000000,5.8
1635717600000,5.5
1635721200000,5.1
1635724800000,5.5
1635728400000,4.6
1635732000000,3.6
1635735600000,2.8
1635739200000,3.2
1635742800000,2.8
1635746400000,3.2
1635750000000,3.2
1635753600000,9.7
1635757200000,12.1
1635760800000,15.8
1635764400000,15.8
1635768000000,17.8
1635771600000,17.2
1635775200000,16.8
1635778800000,14.5
1635782400000,13.5
1635786000000,13.1
1635789600000,12.1
1635793200000,11.5
1635796800000,11.5
1635800400000,11.1
1635804000000,10.8
1635807600000,10.1
1635811200000,9.8
1635814800000,10.1
1635818400000,9.8
1635822000000,9.8
1635825600000,8.4
1635829200000,8.4
1635832800000,8.7
1635836400000,8.4
1635840000000,10
1635843600000,8.6
1635847200000,9.2
1635850800000,12.6
1635854400000,14
