"Time","sensor-readings.reading"
1635217200000,844850
1635220800000,845809
1635224400000,846768
1635228000000,847735
1635231600000,848686
1635235200000,849633
1635238800000,850608
1635242400000,851587
1635246000000,852606
1635249600000,853665
1635253200000,854704
1635256800000,855747
1635260400000,856778
1635264000000,857821
1635267600000,858860
1635271200000,859879
1635274800000,860926
1635278400000,861977
1635282000000,863004
1635285600000,863999
1635289200000,864998
1635292800000,865993
1635296400000,866980
1635300000000,867991
1635303600000,868986
1635307200000,870021
1635310800000,871347
1635314400000,872926
1635318000000,874788
1635321600000,876938
1635325200000,878908
1635328800000,881098
1635332400000,883116
1635336000000,885237
1635339600000,887119
1635343200000,889102
1635346800000,890748
1635350400000,892210
1635354000000,893593
1635357600000,894896
1635361200000,896114
1635364800000,897217
1635368400000,898312
1635372000000,899399
1635375600000,900514
1635379200000,901593
1635382800000,902648
1635386400000,903707
1635390000000,904762
1635393600000,905849
1635397200000,907239
1635400800000,909010
1635404400000,910864
1635408000000,912866
1635411600000,915127
1635415200000,917333
1635418800000,919459
1635422400000,921605
1635426000000,923807
1635429600000,925817
1635433200000,927531
1635436800000,929066
1635440400000,930376
1635444000000,931635
1635447600000,932890
1635451200000,934005
1635454800000,935123
1635458400000,936218
1635462000000,937321
1635465600000,938404
1635469200000,939483
1635472800000,940558
1635476400000,941645
1635480000000,942756
1635483600000,944158
1635487200000,945973
1635490800000,947887
1635494400000,949801
1635498000000,951847
1635501600000,953701
1635505200000,955563
1635508800000,957109
1635512400000,958516
1635516000000,959843
1635519600000,960974
1635523200000,962116
1635526800000,963159
1635530400000,964198
1635534000000,965201
1635537600000,966176
1635541200000,967159
1635544800000,968102
1635548400000,969077
1635552000000,970076
1635555600000,971063
1635559200000,972038
1635562800000,973026
1635566400000,973993
1635570000000,974968
1635573600000,975971
1635577200000,976994
1635580800000,978001
1635584400000,979000
1635588000000,979943
1635591600000,980858
1635595200000,981801
1635598800000,982720
1635602400000,983647
1635606000000,984602
1635609600000,985549
1635613200000,986520
1635616800000,987495
1635620400000,988458
1635624000000,989461
1635627600000,990436
1635631200000,991427
1635634800000,992426
1635638400000,993429
1635642000000,993429
1635645600000,995435
1635649200000,996418
1635652800000,997417
1635656400000,998404
1635660000000,999391
1635663600000,1000342
1635667200000,1001277
1635670800000,1002216
1635674400000,1003147
1635678000000,1004054
1635681600000,1004958
1635685200000,1005905
1635688800000,1006820
1635692400000,1007775
1635696000000,1008718
1635699600000,1009649
1635703200000,1010588
1635706800000,1011531
1635710400000,1012482
1635714000000,1013453
1635717600000,1014448
1635721200000,1015423
1635724800000,1016406
1635728400000,1017385
1635732000000,1018368
1635735600000,1019343
1635739200000,1020314
1635742800000,1021249
1635746400000,1022192
1635750000000,1023147
1635753600000,1024126
1635757200000,1025101
1635760800000,1026088
1635764400000,1027019
1635768000000,1027963
1635771600000,1028902
1635775200000,1029857
1635778800000,1030840
1635782400000,1031795
1635786000000,1032758
1635789600000,1033697
1635793200000,1034628
1635796800000,1035551
1635800400000,1036490
1635804000000,1037417
1635807600000,1038344
1635811200000,1039295
1635814800000,1040230
1635818400000,1041185
1635822000000,1042128
1635825600000,1043091
1635829200000,1044118
1635832800000,1045341
1635836400000,1046944
1635840000000,1049029
1635843600000,1051087
1635847200000,1053297
1635850800000,1055491
1635854400000,1057665
1635858000000,1059974
1635861600000,1062036
1635865200000,1063739
1635868800000,1065261
1635872400000,1066852
1635876000000,1068158
1635879600000,1069389
1635883200000,1070548
1635886800000,1071643
1635890400000,1072670
1635894000000,1073725
1635897600000,1074764
1635901200000,1075811
1635904800000,1076830
1635908400000,1077849
1635912000000,1078848
1635915600000,1079938
1635919200000,1081253
1635922800000,1082692
1635926400000,1084346
1635930000000,1086192
1635933600000,1088130
1635937200000,1090020
1635940800000,1091891
1635944400000,1093984
1635948000000,1096026
1635951600000,1097928
1635955200000,1099571
1635958800000,1101029
1635962400000,1102412
1635966000000,1103655
1635969600000,1104838
1635973200000,1105873
1635976800000,1106911
1635980400000,1107930
1635984000000,1108937
1635987600000,1109940
1635991200000,1110947
1635994800000,1111954
1635998400000,1112929
1636002000000,1113940
1636005600000,1115143
1636009200000,1116874
1636012800000,1119203
1636016400000,1121589
1636020000000,1124038
1636023600000,1126172
1636027200000,1128346
1636030800000,1130560
