"Time","sensor-readings.reading"
1649826000000,4008400
1649829600000,4008975
1649833200000,4009729
1649836800000,4010432
1649840400000,4011066
1649844000000,4011685
1649847600000,4012227
1649851200000,4012726
1649854800000,4013286
1649858400000,4013821
1649862000000,4014381
1649865600000,4015034
1649869200000,4015717
1649872800000,4016393
1649876400000,4017102
1649880000000,4017814
1649883600000,4018461
1649887200000,4019138
1649890800000,4019817
1649894400000,4020457
1649898000000,4021132
1649901600000,4021812
1649905200000,4022486
1649908800000,4023172
1649912400000,4023916
1649916000000,4024669
1649919600000,4025406
1649923200000,4026046
1649926800000,4026613
1649930400000,4027139
1649934000000,4027900
1649937600000,4028716
1649941200000,4029528
1649944800000,4030388
1649948400000,4031288
1649952000000,4032278
1649955600000,4033273
1649959200000,4033931
1649962800000,4034590
1649966400000,4035243
1649970000000,4035904
1649973600000,4036568
1649977200000,4037209
1649980800000,4037830
1649984400000,4038483
1649988000000,4039099
1649991600000,4039740
1649995200000,4040422
1649998800000,4041104
1650002400000,4041794
1650006000000,4042531
1650009600000,4043183
1650013200000,4043947
1650016800000,4044692
1650020400000,4045419
1650024000000,4046113
1650027600000,4046688
1650031200000,4047377
1650034800000,4047846
1650038400000,4048604
1650042000000,4049073
1650045600000,4049925
1650049200000,4050434
1650052800000,4051120
1650056400000,4051803
1650060000000,4052598
1650063600000,4053067
1650067200000,4053735
1650070800000,4054368
1650074400000,4055029
1650078000000,4055676
1650081600000,4056334
1650085200000,4056982
1650088800000,4057568
1650092400000,4058113
1650096000000,4058584
1650099600000,4058906
1650103200000,4059318
1650106800000,4059742
1650110400000,4060181
1650114000000,4060543
1650117600000,4060964
1650121200000,4061382
1650124800000,4061883
1650128400000,4062462
1650132000000,4063102
1650135600000,4063753
1650139200000,4064388
1650142800000,4065024
1650146400000,4065670
1650150000000,4066298
1650153600000,4066930
1650157200000,4067568
1650160800000,4068212
1650164400000,4068872
1650168000000,4069517
1650171600000,4070163
1650175200000,4070772
1650178800000,4071263
1650182400000,4071658
1650186000000,4072034
1650189600000,4072331
1650193200000,4072765
1650196800000,4073064
1650200400000,4073444
1650204000000,4073799
1650207600000,4074144
1650211200000,4074564
1650214800000,4075106
1650218400000,4075699
1650222000000,4076336
1650225600000,4076941
1650229200000,4077688
1650232800000,4078124
1650236400000,4078748
1650240000000,4079315
1650243600000,4079905
1650247200000,4080507
1650250800000,4081099
1650254400000,4081704
1650258000000,4082337
1650261600000,4082898
1650265200000,4083386
1650268800000,4083823
1650272400000,4084351
1650276000000,4084825
1650279600000,4085333
1650283200000,4085689
1650286800000,4086144
1650290400000,4086575
1650294000000,4087062
1650297600000,4087528
1650301200000,4088088
1650304800000,4088695
1650308400000,4089302
1650312000000,4089904
1650315600000,4090504
1650319200000,4091085
1650322800000,4091644
1650326400000,4092207
1650330000000,4092760
1650333600000,4093332
1650337200000,4093883
1650340800000,4094452
1650344400000,4095093
1650348000000,4095801
1650351600000,4096580
1650355200000,4097404
1650358800000,4098242
1650362400000,4099073
1650366000000,4099876
1650369600000,4100663
1650373200000,4101645
1650376800000,4102201
1650380400000,4102993
1650384000000,4103743
1650387600000,4104452
1650391200000,4105111
1650394800000,4105907
1650398400000,4106376
1650402000000,4106994
1650405600000,4107592
1650409200000,4108181
1650412800000,4108781
1650416400000,4109365
1650420000000,4109970
1650423600000,4110567
1650427200000,4111314
1650430800000,4111811
1650434400000,4112471
1650438000000,4113179
1650441600000,4113888
1650445200000,4114738
1650448800000,4115660
1650452400000,4116588
1650456000000,4118091
1650459600000,4120147
1650463200000,4122259
1650466800000,4124408
1650470400000,4126503
1650474000000,4128368
1650477600000,4130449
1650481200000,4132616
1650484800000,4134784
1650488400000,4135833
1650492000000,4136423
1650495600000,4137092
1650499200000,4137656
1650502800000,4138339
1650506400000,4138907
1650510000000,4139613
1650513600000,4140167
1650517200000,4140951
1650520800000,4141576
1650524400000,4142516
1650528000000,4142966
1650531600000,4143641
1650535200000,4144159
1650538800000,4144753
1650542400000,4145273
1650546000000,4145838
1650549600000,4146367
1650553200000,4146939
1650556800000,4147560
1650560400000,4148162
1650564000000,4149091
1650567600000,4149549
1650571200000,4150309
1650574800000,4150909
1650578400000,4151640
1650582000000,4152210
1650585600000,4152928
1650589200000,4153478
1650592800000,4154214
1650596400000,4154972
1650600000000,4155511
1650603600000,4156139
1650607200000,4156925
1650610800000,4157718
1650614400000,4158625
1650618000000,4159504
1650621600000,4160339
1650625200000,4161454
1650628800000,4162030
1650632400000,4162889
1650636000000,4163607
1650639600000,4164460
1650643200000,4165155
1650646800000,4165930
1650650400000,4166530
1650654000000,4167309
1650657600000,4168092
1650661200000,4168642
1650664800000,4169208
1650668400000,4169899
1650672000000,4170457
1650675600000,4171117
1650679200000,4171713
1650682800000,4172463
1650686400000,4172958
1650690000000,4173555
1650693600000,4174204
1650697200000,4174759
1650700800000,4175411
1650704400000,4175934
1650708000000,4176558
1650711600000,4177076
1650715200000,4177762
1650718800000,4178295
1650722400000,4178965
1650726000000,4179501
1650729600000,4180204
1650733200000,4180728
1650736800000,4181335
1650740400000,4181969
1650744000000,4182566
1650747600000,4183226
1650751200000,4183758
1650754800000,4184435
1650758400000,4184976
1650762000000,4185647
1650765600000,4186182
1650769200000,4186861
1650772800000,4187456
1650776400000,4188022
1650780000000,4188580
1650783600000,4189240
1650787200000,4189616
1650790800000,4190021
1650794400000,4190389
1650798000000,4190724
1650801600000,4191109
1650805200000,4191431
1650808800000,4191793
1650812400000,4192233
1650816000000,4192760
1650819600000,4193337
1650823200000,4193939
1650826800000,4194558
1650830400000,4195201
1650834000000,4195807
1650837600000,4196410
1650841200000,4197032
1650844800000,4197639
1650848400000,4198252
1650852000000,4198874
1650855600000,4199482
1650859200000,4200099
1650862800000,4200755
1650866400000,4201420
1650870000000,4202135
1650873600000,4202800
1650877200000,4203533
1650880800000,4204098
1650884400000,4204746
1650888000000,4205289
1650891600000,4206849
1650895200000,4209152
1650898800000,4210213
1650902400000,4210883
1650906000000,4211618
1650909600000,4212215
1650913200000,4212928
1650916800000,4213567
1650920400000,4214276
1650924000000,4214997
1650927600000,4215519
1650931200000,4216124
1650934800000,4216789
1650938400000,4217367
1650942000000,4218024
1650945600000,4218617
1650949200000,4219360
1650952800000,4220267
1650956400000,4220979
1650960000000,4222251
1650963600000,4223549
1650967200000,4224729
1650970800000,4225972
1650974400000,4227209
1650978000000,4228553
1650981600000,4229797
1650985200000,4231241
1650988800000,4232215
1650992400000,4233026
1650996000000,4233786
1650999600000,4234528
1651003200000,4235237
1651006800000,4235983
1651010400000,4236639
1651014000000,4237355
1651017600000,4238037
1651021200000,4238741
1651024800000,4239423
1651028400000,4240117
1651032000000,4240833
1651035600000,4241570
1651039200000,4242585
1651042800000,4243584
1651046400000,4244698
1651050000000,4246064
1651053600000,4247062
1651057200000,4248250
1651060800000,4249488
1651064400000,4250630
1651068000000,4252249
1651071600000,4253024
1651075200000,4254025
1651078800000,4254972
1651082400000,4255608
1651086000000,4256275
1651089600000,4257101
1651093200000,4257737
1651096800000,4258550
1651100400000,4259232
1651104000000,4259971
1651107600000,4260777
1651111200000,4261354
1651114800000,4262053
1651118400000,4262754
1651122000000,4263535
1651125600000,4264494
1651129200000,4265281
1651132800000,4266029
1651136400000,4266774
1651140000000,4267383
1651143600000,4268097
1651147200000,4268899
1651150800000,4269433
1651154400000,4270173
1651158000000,4270968
1651161600000,4272027
1651165200000,4272590
1651168800000,4273335
1651172400000,4274086
1651176000000,4274802
1651179600000,4275520
1651183200000,4276229
1651186800000,4277123
1651190400000,4277710
1651194000000,4278474
1651197600000,4279142
1651201200000,4279822
1651204800000,4280502
1651208400000,4281216
1651212000000,4281963
1651215600000,4282736
1651219200000,4283453
1651222800000,4284204
1651226400000,4284751
1651230000000,4285283
1651233600000,4285805
1651237200000,4286573
1651240800000,4287120
1651244400000,4287830
1651248000000,4288539
1651251600000,4289230
1651255200000,4289920
1651258800000,4290681
1651262400000,4291408
1651266000000,4292139
1651269600000,4292841
1651273200000,4293543
1651276800000,4294237
1651280400000,4294972
1651284000000,4295670
1651287600000,4296364
1651291200000,4297066
1651294800000,4297743
1651298400000,4298371
1651302000000,4298921
1651305600000,4299398
1651309200000,4299795
1651312800000,4300146
1651316400000,4300503
1651320000000,4300886
1651323600000,4301326
1651327200000,4301623
1651330800000,4302109
1651334400000,4302666
1651338000000,4303309
1651341600000,4304004
1651345200000,4304689
1651348800000,4305371
1651352400000,4306098
1651356000000,4306795
1651359600000,4307470
1651363200000,4308363
1651366800000,4308873
1651370400000,4309581
1651374000000,4310282
1651377600000,4310984
1651381200000,4311683
1651384800000,4312389
1651388400000,4313038
1651392000000,4313694
1651395600000,4314324
1651399200000,4314973
1651402800000,4315487
1651406400000,4315933
1651410000000,4316375
1651413600000,4316880
1651417200000,4317436
1651420800000,4318089
1651424400000,4318776
1651428000000,4319475
1651431600000,4320201
1651435200000,4321099
1651438800000,4321615
1651442400000,4322297
1651446000000,4322968
1651449600000,4323662
1651453200000,4324330
1651456800000,4325007
1651460400000,4325683
1651464000000,4326353
1651467600000,4327101
1651471200000,4327846
1651474800000,4328673
1651478400000,4329634
1651482000000,4330452
1651485600000,4331348
1651489200000,4332732
1651492800000,4333621
1651496400000,4334756
1651500000000,4335926
1651503600000,4337254
1651507200000,4338459
1651510800000,4339611
1651514400000,4340298
1651518000000,4341104
1651521600000,4341812
1651525200000,4342582
1651528800000,4343471
1651532400000,4343953
1651536000000,4344630
1651539600000,4345289
1651543200000,4345978
1651546800000,4346672
1651550400000,4347346
1651554000000,4348205
1651557600000,4348818
1651561200000,4349562
1651564800000,4350341
1651568400000,4351036
1651572000000,4351709
1651575600000,4352283
1651579200000,4352924
1651582800000,4353501
1651586400000,4354182
1651590000000,4354899
1651593600000,4355735
1651597200000,4356424
1651600800000,4357408
1651604400000,4357894
1651608000000,4358690
1651611600000,4359384
1651615200000,4360155
1651618800000,4360784
1651622400000,4361543
1651626000000,4362166
1651629600000,4362927
1651633200000,4363559
1651636800000,4364332
1651640400000,4364991
1651644000000,4365796
1651647600000,4366675
1651651200000,4368210
1651654800000,4368967
1651658400000,4370123
1651662000000,4371084
1651665600000,4372199
1651669200000,4373311
1651672800000,4374306
1651676400000,4375111
1651680000000,4376018
1651683600000,4376689
1651687200000,4377727
1651690800000,4378244
1651694400000,4379086
1651698000000,4379740
1651701600000,4380518
1651705200000,4381139
1651708800000,4381921
1651712400000,4382516
1651716000000,4383304
1651719600000,4383907
1651723200000,4384700
1651726800000,4385347
1651730400000,4386146
1651734000000,4386783
1651737600000,4387746
1651741200000,4388803
1651744800000,4389908
1651748400000,4390920
1651752000000,4391999
1651755600000,4393143
1651759200000,4394272
1651762800000,4395577
1651766400000,4396501
1651770000000,4397314
1651773600000,4398012
1651777200000,4398819
1651780800000,4399500
1651784400000,4400306
1651788000000,4400964
1651791600000,4401775
1651795200000,4402414
1651798800000,4403196
1651802400000,4403823
1651806000000,4404614
1651809600000,4405237
1651813200000,4406079
1651816800000,4406874
1651820400000,4407718
1651824000000,4408891
1651827600000,4409656
1651831200000,4410860
1651834800000,4412126
1651838400000,4413348
1651842000000,4414593
1651845600000,4415899
1651849200000,4417037
1651852800000,4417983
1651856400000,4418651
1651860000000,4419496
1651863600000,4420204
1651867200000,4421251
1651870800000,4421740
1651874400000,4422582
1651878000000,4423216
1651881600000,4423983
1651885200000,4424624
1651888800000,4425509
1651892400000,4426045
1651896000000,4426776
1651899600000,4427467
1651903200000,4428142
1651906800000,4428842
1651910400000,4429490
1651914000000,4430331
1651917600000,4430766
1651921200000,4431472
1651924800000,4432058
1651928400000,4432793
1651932000000,4433388
1651935600000,4434098
1651939200000,4434671
1651942800000,4435438
1651946400000,4436043
1651950000000,4436800
1651953600000,4437432
1651957200000,4438174
1651960800000,4438797
1651964400000,4439526
1651968000000,4440179
1651971600000,4440866
1651975200000,4441554
1651978800000,4442209
1651982400000,4442916
1651986000000,4443549
1651989600000,4444278
1651993200000,4444844
1651996800000,4445615
1652000400000,4445867
1652004000000,4446435
1652007600000,4446965
1652011200000,4447438
1652014800000,4447770
1652018400000,4448313
1652022000000,4448854
1652025600000,4449514
1652029200000,4450289
1652032800000,4450792
1652036400000,4451406
1652040000000,4452083
1652043600000,4452741
1652047200000,4453373
1652050800000,4453982
1652054400000,4454595
1652058000000,4455304
1652061600000,4455860
1652065200000,4456589
1652068800000,4457159
1652072400000,4457927
1652076000000,4458606
1652079600000,4459555
1652083200000,4460719
1652086800000,4461989
1652090400000,4463061
1652094000000,4464112
1652097600000,4465251
1652101200000,4466407
1652104800000,4467491
1652108400000,4468580
1652112000000,4469689
1652115600000,4470438
1652119200000,4471194
1652122800000,4471807
1652126400000,4472620
1652130000000,4473226
1652133600000,4473964
1652137200000,4474542
1652140800000,4475286
1652144400000,4475872
1652148000000,4476551
1652151600000,4477203
1652155200000,4477874
1652158800000,4478555
1652162400000,4479222
1652166000000,4479936
1652169600000,4480951
1652173200000,4482022
1652176800000,4482996
1652180400000,4483925
1652184000000,4484879
1652187600000,4485893
1652191200000,4486966
1652194800000,4488217
1652198400000,4490035
1652202000000,4492530
1652205600000,4493469
1652209200000,4494193
1652212800000,4494928
1652216400000,4495582
1652220000000,4496299
1652223600000,4496923
1652227200000,4497656
1652230800000,4498243
1652234400000,4498989
1652238000000,4499567
1652241600000,4500310
1652245200000,4500942
1652248800000,4501774
1652259600000,4504480
1652263200000,4505524
1652266800000,4506425
1652270400000,4507432
1652274000000,4508465
1652277600000,4509570
1652281200000,4510740
1652284800000,4511870
1652288400000,4512624
1652292000000,4513355
1652295600000,4514056
1652299200000,4514753
1652302800000,4515421
1652306400000,4516045
1652310000000,4516715
1652313600000,4517330
1652317200000,4518032
1652320800000,4518611
1652324400000,4519326
1652328000000,4519906
1652331600000,4520803
1652335200000,4521223
1652338800000,4522100
1652342400000,4522862
1652346000000,4523985
1652349600000,4524676
1652353200000,4525758
1652356800000,4526820
1652360400000,4528060
1652364000000,4529170
1652367600000,4530405
1652371200000,4531432
1652374800000,4532255
1652378400000,4533083
1652382000000,4533861
1652385600000,4534644
1652389200000,4535354
1652392800000,4536154
1652396400000,4536785
1652400000000,4537492
1652403600000,4538197
1652407200000,4538959
1652410800000,4539658
1652414400000,4540329
1652418000000,4541000
1652421600000,4541679
1652425200000,4542572
1652428800000,4543486
1652432400000,4544562
1652436000000,4545499
1652439600000,4546435
1652443200000,4547444
1652446800000,4548417
1652450400000,4549426
1652454000000,4550319
1652457600000,4551353
1652461200000,4551913
1652464800000,4552632
1652468400000,4553375
1652472000000,4554079
1652475600000,4554786
1652479200000,4555453
1652482800000,4556146
1652486400000,4556833
1652490000000,4557512
1652493600000,4558172
1652497200000,4558823
1652500800000,4559478
1652504400000,4560114
1652508000000,4560657
1652511600000,4561130
1652515200000,4561531
1652518800000,4561909
1652522400000,4562227
1652526000000,4562670
1652529600000,4563012
1652533200000,4563391
1652536800000,4563813
1652540400000,4564277
1652544000000,4564841
1652547600000,4565467
1652551200000,4566139
1652554800000,4566807
1652558400000,4567450
1652562000000,4568108
1652565600000,4568757
1652569200000,4569396
1652572800000,4570050
1652576400000,4570703
1652580000000,4571355
1652583600000,4571999
1652587200000,4572637
1652590800000,4573235
1652594400000,4573775
1652598000000,4574231
1652601600000,4574632
1652605200000,4575000
1652608800000,4575357
1652612400000,4575742
1652616000000,4576107
1652619600000,4576516
1652623200000,4577009
1652626800000,4577469
1652630400000,4578048
1652634000000,4578657
1652637600000,4579313
1652641200000,4579963
1652644800000,4580600
1652648400000,4581257
1652652000000,4582051
1652655600000,4582530
1652659200000,4583175
1652662800000,4583797
1652666400000,4584440
1652670000000,4585073
1652673600000,4585708
1652677200000,4586320
1652680800000,4586933
1652684400000,4587630
1652688000000,4588327
1652691600000,4589111
1652695200000,4590000
1652698800000,4590909
1652702400000,4592075
1652706000000,4592867
1652709600000,4593998
1652713200000,4595058
1652716800000,4596117
1652720400000,4596999
1652724000000,4597710
1652727600000,4598439
1652731200000,4599123
1652734800000,4599816
1652738400000,4600464
1652742000000,4601124
1652745600000,4601775
1652749200000,4602440
1652752800000,4603093
1652756400000,4603770
1652760000000,4604592
1652763600000,4605103
1652767200000,4605825
1652770800000,4606695
1652774400000,4607736
1652778000000,4608765
1652781600000,4609729
1652785200000,4610749
1652788800000,4611847
1652792400000,4612974
1652796000000,4613998
1652799600000,4614833
1652803200000,4615502
1652806800000,4616198
1652810400000,4616908
1652814000000,4617678
1652817600000,4618303
1652821200000,4619165
1652824800000,4619622
1652828400000,4620298
1652832000000,4620916
1652835600000,4621559
1652839200000,4622229
1652842800000,4623002
1652846400000,4623538
1652850000000,4624106
1652853600000,4624837
1652857200000,4625517
1652860800000,4626552
1652864400000,4627373
1652868000000,4628443
1652871600000,4629396
1652875200000,4630463
1652878800000,4631321
1652882400000,4632293
1652886000000,4633129
1652889600000,4634027
1652893200000,4634731
1652896800000,4635729
1652900400000,4636200
1652904000000,4637001
1652907600000,4637614
1652911200000,4638406
1652914800000,4639199
1652918400000,4639767
1652922000000,4640357
1652925600000,4641110
1652929200000,4641716
1652932800000,4642479
1652936400000,4643137
1652940000000,4644083
1652943600000,4644646
1652947200000,4645463
1652950800000,4646244
1652954400000,4647008
1652958000000,4647721
1652961600000,4648497
1652965200000,4649303
1652968800000,4650192
1652972400000,4651028
1652976000000,4651939
1652979600000,4652910
1652983200000,4653667
1652986800000,4654570
1652990400000,4655319
1652994000000,4656140
1652997600000,4656862
1653001200000,4657637
1653004800000,4658365
1653008400000,4659129
1653012000000,4659928
1653015600000,4660631
1653019200000,4661674
1653022800000,4662182
1653026400000,4662983
1653030000000,4663753
1653033600000,4664718
1653037200000,4665475
1653040800000,4666293
1653044400000,4666936
1653048000000,4667895
1653051600000,4668760
1653055200000,4669821
1653058800000,4670741
1653062400000,4671782
1653066000000,4672664
1653069600000,4673707
1653073200000,4674634
1653076800000,4675560
1653080400000,4676302
1653084000000,4677049
1653087600000,4677746
1653091200000,4678468
1653094800000,4679222
1653098400000,4679920
1653102000000,4680689
1653105600000,4681329
1653109200000,4682071
1653112800000,4682651
1653116400000,4683286
1653120000000,4683901
1653123600000,4684563
1653127200000,4685064
1653130800000,4685576
1653134400000,4686030
1653138000000,4686675
1653141600000,4687309
1653145200000,4687966
1653148800000,4688629
1653152400000,4689309
1653156000000,4690061
1653159600000,4690772
1653163200000,4691527
1653166800000,4692384
1653170400000,4692990
1653174000000,4693659
1653177600000,4694405
1653181200000,4695040
1653184800000,4695784
1653188400000,4696415
1653192000000,4697181
1653195600000,4697823
1653199200000,4698426
1653202800000,4698980
1653206400000,4699443
1653210000000,4699957
1653213600000,4700350
1653217200000,4700686
1653220800000,4701060
1653224400000,4701448
1653228000000,4701549
1653231600000,4702352
1653235200000,4702907
1653238800000,4703535
1653242400000,4704228
1653246000000,4704928
1653249600000,4705602
1653253200000,4706306
1653256800000,4706989
1653260400000,4707665
1653264000000,4708346
1653267600000,4709026
1653271200000,4709690
1653274800000,4710380
1653278400000,4711058
1653282000000,4711767
1653285600000,4712484
1653289200000,4713309
1653292800000,4714134
1653296400000,4715317
1653300000000,4716549
1653303600000,4717724
1653307200000,4718928
1653310800000,4720251
1653314400000,4721609
1653318000000,4722912
1653321600000,4724107
