"Time","reading"
1650427200000,0
1650430800000,0
1650434400000,0
1650438000000,0
1650441600000,0
1650445200000,0
1650448800000,0
1650452400000,0
1650456000000,0
1650459600000,1093
1650463200000,1089
1650466800000,1083
1650470400000,1078
1650474000000,1199
1650477600000,1316
1650481200000,1410
1650484800000,1369
1650488400000,0
1650492000000,0
1650495600000,0
1650499200000,0
1650502800000,0
1650506400000,0
1650510000000,0
1650513600000,0
1650517200000,0
1650520800000,0
1650524400000,0
1650528000000,0
1650531600000,0
1650535200000,0
1650538800000,0
1650542400000,0
1650546000000,0
1650549600000,0
1650553200000,0
1650556800000,0
1650560400000,0
1650564000000,0
1650567600000,0
1650571200000,0
1650574800000,0
1650578400000,0
1650582000000,0
1650585600000,0
1650589200000,0
1650592800000,0
1650596400000,0
1650600000000,0
1650603600000,0
1650607200000,0
1650610800000,0
1650614400000,0
1650618000000,0
1650621600000,0
1650625200000,0
1650628800000,0
1650632400000,0
1650636000000,0
1650639600000,0
1650643200000,0
1650646800000,0
1650650400000,0
1650654000000,0
1650657600000,0
1650661200000,0
1650664800000,0
1650668400000,0
1650672000000,0
1650675600000,0
1650679200000,0
1650682800000,0
1650686400000,0
1650690000000,0
1650693600000,0
1650697200000,0
1650700800000,0
1650704400000,0
1650708000000,0
1650711600000,0
1650715200000,0
1650718800000,0
1650722400000,0
1650726000000,0
1650729600000,0
1650733200000,0
1650736800000,0
1650740400000,0
1650744000000,0
1650747600000,0
1650751200000,0
1650754800000,0
1650758400000,0
1650762000000,0
1650765600000,0
1650769200000,0
1650772800000,0
1650776400000,0
1650780000000,0
1650783600000,0
1650787200000,0
1650790800000,0
1650794400000,0
1650798000000,0
1650801600000,0
1650805200000,0
1650808800000,0
1650812400000,0
1650816000000,0
1650819600000,0
1650823200000,0
1650826800000,0
1650830400000,0
1650834000000,0
1650837600000,0
1650841200000,0
1650844800000,0
1650848400000,0
1650852000000,0
1650855600000,0
1650859200000,0
1650862800000,0
1650866400000,0
1650870000000,0
1650873600000,0
1650877200000,0
1650880800000,0
1650884400000,0
1650888000000,0
1650891600000,1174
1650895200000,1285
1650898800000,0
1650902400000,0
1650906000000,0
1650909600000,0
1650913200000,0
1650916800000,0
1650920400000,0
1650924000000,0
1650927600000,0
1650931200000,0
1650934800000,0
1650938400000,0
1650942000000,0
1650945600000,0
1650949200000,0
1650952800000,0
1650956400000,0
1650960000000,0
1650963600000,0
1650967200000,0
1650970800000,0
1650974400000,0
1650978000000,0
1650981600000,0
1650985200000,0
1650988800000,0
1650992400000,0
1650996000000,0
1650999600000,0
1651003200000,0
1651006800000,0
1651010400000,0
1651014000000,0
1651017600000,0
1651021200000,0
1651024800000,0
1651028400000,0
1651032000000,0
1651035600000,0
1651039200000,0
1651042800000,0
1651046400000,0
1651050000000,0
1651053600000,0
1651057200000,0
1651060800000,0
1651064400000,0
1651068000000,0
1651071600000,0
1651075200000,0
1651078800000,0
1651082400000,0
1651086000000,0
1651089600000,0
1651093200000,0
1651096800000,0
1651100400000,0
1651104000000,0
1651107600000,0
1651111200000,0
1651114800000,0
1651118400000,0
1651122000000,0
1651125600000,0
1651129200000,0
1651132800000,0
1651136400000,0
1651140000000,0
1651143600000,0
1651147200000,0
1651150800000,0
1651154400000,0
1651158000000,0
1651161600000,0
1651165200000,0
1651168800000,0
1651172400000,0
1651176000000,0
1651179600000,0
1651183200000,0
1651186800000,0
1651190400000,0
1651194000000,0
1651197600000,0
1651201200000,0
1651204800000,0
1651208400000,0
1651212000000,0
1651215600000,0
1651219200000,0
1651222800000,0
1651226400000,0
1651230000000,0
1651233600000,0
1651237200000,0
1651240800000,0
1651244400000,0
1651248000000,0
1651251600000,0
1651255200000,0
1651258800000,0
1651262400000,0
1651266000000,0
1651269600000,0
1651273200000,0
1651276800000,0
1651280400000,0
1651284000000,0
1651287600000,0
1651291200000,0
1651294800000,0
1651298400000,0
1651302000000,0
1651305600000,0
1651309200000,0
1651312800000,0
1651316400000,0
1651320000000,0
1651323600000,0
1651327200000,0
1651330800000,0
1651334400000,0
1651338000000,0
1651341600000,0
1651345200000,0
1651348800000,0
1651352400000,0
1651356000000,0
1651359600000,0
1651363200000,0
1651366800000,0
1651370400000,0
1651374000000,0
1651377600000,0
1651381200000,0
1651384800000,0
1651388400000,0
1651392000000,0
1651395600000,0
1651399200000,0
1651402800000,0
1651406400000,0
1651410000000,0
1651413600000,0
1651417200000,0
1651420800000,0
1651424400000,0
1651428000000,0
1651431600000,0
1651435200000,0
1651438800000,0
1651442400000,0
1651446000000,0
1651449600000,0
1651453200000,0
1651456800000,0
1651460400000,0
1651464000000,0
1651467600000,0
1651471200000,0
1651474800000,0
1651478400000,0
1651482000000,0
1651485600000,0
1651489200000,0
1651492800000,0
1651496400000,0
1651500000000,0
1651503600000,0
1651507200000,0
1651510800000,0
1651514400000,0
1651518000000,0
1651521600000,0
1651525200000,0
1651528800000,0
1651532400000,0
1651536000000,0
1651539600000,0
1651543200000,0
1651546800000,0
1651550400000,0
1651554000000,0
1651557600000,0
1651561200000,0
1651564800000,0
1651568400000,0
1651572000000,0
1651575600000,0
1651579200000,0
1651582800000,0
1651586400000,0
1651590000000,0
1651593600000,0
1651597200000,0
1651600800000,0
1651604400000,0
1651608000000,0
1651611600000,0
1651615200000,0
1651618800000,0
1651622400000,0
1651626000000,0
1651629600000,0
1651633200000,0
1651636800000,0
1651640400000,0
1651644000000,0
1651647600000,0
1651651200000,0
1651654800000,0
1651658400000,0
1651662000000,0
1651665600000,0
1651669200000,0
1651672800000,0
1651676400000,0
1651680000000,0
1651683600000,0
1651687200000,0
1651690800000,0
1651694400000,0
1651698000000,0
1651701600000,0
1651705200000,0
1651708800000,0
1651712400000,0
1651716000000,0
1651719600000,0
1651723200000,0
1651726800000,0
1651730400000,0
1651734000000,0
1651737600000,0
1651741200000,0
1651744800000,0
1651748400000,0
1651752000000,0
1651755600000,0
1651759200000,0
1651762800000,0
1651766400000,0
1651770000000,0
1651773600000,0
1651777200000,0
1651780800000,0
1651784400000,0
1651788000000,0
1651791600000,0
1651795200000,0
1651798800000,0
1651802400000,0
1651806000000,0
1651809600000,0
1651813200000,0
1651816800000,0
1651820400000,0
1651824000000,0
1651827600000,0
1651831200000,0
1651834800000,0
1651838400000,0
1651842000000,0
1651845600000,0
1651849200000,0
1651852800000,0
1651856400000,0
1651860000000,0
1651863600000,0
1651867200000,0
1651870800000,0
1651874400000,0
1651878000000,0
1651881600000,0
1651885200000,0
1651888800000,0
1651892400000,0
1651896000000,0
1651899600000,0
1651903200000,0
1651906800000,0
1651910400000,0
1651914000000,0
1651917600000,0
1651921200000,0
1651924800000,0
1651928400000,0
1651932000000,0
1651935600000,0
1651939200000,0
1651942800000,0
1651946400000,0
1651950000000,0
1651953600000,0
1651957200000,0
1651960800000,0
1651964400000,0
1651968000000,0
1651971600000,0
1651975200000,0
1651978800000,0
1651982400000,0
1651986000000,0
1651989600000,0
1651993200000,0
1651996800000,0
1652000400000,0
1652004000000,0
1652007600000,0
1652011200000,0
1652014800000,0
1652018400000,0
1652022000000,0
1652025600000,0
1652029200000,0
1652032800000,0
1652036400000,0
1652040000000,0
1652043600000,0
1652047200000,0
1652050800000,0
1652054400000,0
1652058000000,0
1652061600000,0
1652065200000,0
1652068800000,0
1652072400000,0
1652076000000,0
1652079600000,0
1652083200000,0
1652086800000,0
1652090400000,0
1652094000000,0
1652097600000,0
1652101200000,0
1652104800000,0
1652108400000,0
1652112000000,0
1652115600000,0
1652119200000,0
1652122800000,0
1652126400000,0
1652130000000,0
1652133600000,0
1652137200000,0
1652140800000,0
1652144400000,0
1652148000000,0
1652151600000,0
1652155200000,0
1652158800000,0
1652162400000,0
1652166000000,0
1652169600000,0
1652173200000,0
1652176800000,0
1652180400000,0
1652184000000,0
1652187600000,0
1652191200000,0
1652194800000,0
1652198400000,1048
1652202000000,789
1652205600000,0
1652209200000,0
1652212800000,0
1652216400000,0
1652220000000,0
1652223600000,0
1652227200000,0
1652230800000,0
1652234400000,0
1652238000000,0
1652241600000,0
1652245200000,0
1652248800000,0
1652259600000,0
1652263200000,0
1652266800000,0
1652270400000,0
1652274000000,0
1652277600000,0
1652281200000,0
1652284800000,0
1652288400000,0
1652292000000,0
1652295600000,0
1652299200000,0
1652302800000,0
1652306400000,0
1652310000000,0
1652313600000,0
1652317200000,0
1652320800000,0
1652324400000,0
1652328000000,0
1652331600000,0
1652335200000,0
1652338800000,0
1652342400000,0
1652346000000,0
1652349600000,0
1652353200000,0
1652356800000,0
1652360400000,0
1652364000000,0
1652367600000,0
1652371200000,0
1652374800000,0
1652378400000,0
1652382000000,0
1652385600000,0
1652389200000,0
1652392800000,0
1652396400000,0
1652400000000,0
1652403600000,0
1652407200000,0
1652410800000,0
1652414400000,0
1652418000000,0
1652421600000,0
1652425200000,0
1652428800000,0
1652432400000,0
1652436000000,0
1652439600000,0
1652443200000,0
1652446800000,0
1652450400000,0
1652454000000,0
1652457600000,0
1652461200000,0
1652464800000,0
1652468400000,0
1652472000000,0
1652475600000,0
1652479200000,0
1652482800000,0
1652486400000,0
1652490000000,0
1652493600000,0
1652497200000,0
1652500800000,0
1652504400000,0
1652508000000,0
1652511600000,0
1652515200000,0
1652518800000,0
1652522400000,0
1652526000000,0
1652529600000,0
1652533200000,0
1652536800000,0
1652540400000,0
1652544000000,0
1652547600000,0
1652551200000,0
1652554800000,0
1652558400000,0
1652562000000,0
1652565600000,0
1652569200000,0
1652572800000,0
1652576400000,0
1652580000000,0
1652583600000,0
1652587200000,0
1652590800000,0
1652594400000,0
1652598000000,0
1652601600000,0
1652605200000,0
1652608800000,0
1652612400000,0
1652616000000,0
1652619600000,0
1652623200000,0
1652626800000,0
1652630400000,0
1652634000000,0
1652637600000,0
1652641200000,0
1652644800000,0
1652648400000,0
1652652000000,0
1652655600000,0
1652659200000,0
1652662800000,0
1652666400000,0
1652670000000,0
1652673600000,0
1652677200000,0
1652680800000,0
1652684400000,0
1652688000000,0
1652691600000,0
1652695200000,0
1652698800000,0
1652702400000,0
1652706000000,0
1652709600000,0
1652713200000,0
1652716800000,0
1652720400000,0
1652724000000,0
1652727600000,0
1652731200000,0
1652734800000,0
1652738400000,0
1652742000000,0
1652745600000,0
1652749200000,0
1652752800000,0
1652756400000,0
1652760000000,0
1652763600000,0
1652767200000,0
1652770800000,0
1652774400000,0
1652778000000,0
1652781600000,0
1652785200000,0
1652788800000,0
1652792400000,0
1652796000000,0
1652799600000,0
1652803200000,0
1652806800000,0
1652810400000,0
1652814000000,0
1652817600000,0
1652821200000,0
1652824800000,0
1652828400000,0
1652832000000,0
1652835600000,0
1652839200000,0
1652842800000,0
1652846400000,0
1652850000000,0
1652853600000,0
1652857200000,0
1652860800000,0
1652864400000,0
1652868000000,0
1652871600000,0
1652875200000,0
1652878800000,0
1652882400000,0
1652886000000,0
1652889600000,0
1652893200000,0
1652896800000,0
1652900400000,0
1652904000000,0
1652907600000,0
1652911200000,0
1652914800000,0
1652918400000,0
1652922000000,0
1652925600000,0
1652929200000,0
1652932800000,0
1652936400000,0
1652940000000,0
1652943600000,0
1652947200000,0
1652950800000,0
1652954400000,0
1652958000000,0
1652961600000,0
1652965200000,0
1652968800000,0
1652972400000,0
1652976000000,0
1652979600000,0
1652983200000,0
1652986800000,0
1652990400000,0
1652994000000,0
1652997600000,0
1653001200000,0
1653004800000,0
1653008400000,0
1653012000000,0
1653015600000,0
1653019200000,0
1653022800000,0
1653026400000,0
1653030000000,0
1653033600000,0
1653037200000,0
1653040800000,0
1653044400000,0
1653048000000,0
1653051600000,0
1653055200000,0
1653058800000,0
1653062400000,0
1653066000000,0
1653069600000,0
1653073200000,0
1653076800000,0
1653080400000,0
1653084000000,0
1653087600000,0
1653091200000,0
1653094800000,0
1653098400000,0
1653102000000,0
1653105600000,0
1653109200000,0
1653112800000,0
1653116400000,0
1653120000000,0
1653123600000,0
1653127200000,0
1653130800000,0
1653134400000,0
1653138000000,0
1653141600000,0
1653145200000,0
1653148800000,0
1653152400000,0
1653156000000,0
1653159600000,0
1653163200000,0
1653166800000,0
1653170400000,0
1653174000000,0
1653177600000,0
1653181200000,0
1653184800000,0
1653188400000,0
1653192000000,0
1653195600000,0
1653199200000,0
1653202800000,0
1653206400000,0
1653210000000,0
1653213600000,0
1653217200000,0
1653220800000,0
1653224400000,0
1653228000000,0
1653231600000,0
1653235200000,0
1653238800000,0
1653242400000,0
1653246000000,0
1653249600000,0
1653253200000,0
1653256800000,0
1653260400000,0
1653264000000,0
1653267600000,0
1653271200000,0
1653274800000,0
1653278400000,0
1653282000000,0
1653285600000,0
1653289200000,0
1653292800000,0
1653296400000,0
1653300000000,0
1653303600000,0
1653307200000,0
1653310800000,0
1653314400000,0
1653318900000,0
1653321600000,
1653325200000,0
1653328800000,0
1653332400000,0
1653336000000,0
1653339600000,0
1653343200000,0
1653346800000,0
1653350400000,0
1653354000000,0
1653357600000,0
1653361200000,0
1653364800000,0
1653368400000,0
1653372000000,0
1653375600000,0
1653379200000,0
1653382800000,0
1653386400000,0
1653390000000,0
1653393600000,0
1653397200000,0
1653400800000,0
1653404400000,0
1653408000000,0
1653411600000,0
1653415200000,0
1653418800000,0
1653422400000,0
1653426000000,0
1653429600000,0
1653433200000,0
1653436800000,0
1653440400000,0
1653444000000,0
1653447600000,0
1653451200000,0
1653454800000,0
1653458400000,0
1653462000000,0
1653465600000,0
1653469200000,0
1653472800000,0
1653476400000,0
1653480000000,0
1653483600000,0
1653487200000,0
1653490800000,206
1653494400000,310
1653498000000,0
1653501600000,0
1653505200000,0
1653508800000,0
1653512400000,0
1653516000000,0
1653519600000,0
1653523200000,0
1653526800000,0
1653530400000,0
1653534000000,0
1653537600000,0
1653541200000,0
1653544800000,0
1653548400000,0
1653552000000,0
1653555600000,0
1653559200000,0
1653562800000,0
1653566400000,0
1653570000000,0
1653573600000,0
1653577200000,0
1653580800000,0
1653584400000,0
1653588000000,0
1653591600000,0
1653595200000,0
1653598800000,0
1653602400000,0
1653606000000,0
1653609600000,0
1653613200000,0
1653616800000,0
1653620400000,0
1653624000000,0
1653627600000,0
1653631200000,0
1653634800000,0
1653638400000,0
1653642000000,0
1653645600000,0
1653649200000,0
1653652800000,0
1653656400000,0
1653660000000,0
1653663600000,0
1653667200000,0
1653670800000,0
1653674400000,0
1653678000000,0
1653681600000,0
1653685200000,0
1653688800000,0
1653692400000,0
1653696000000,0
1653699600000,0
1653703200000,0
1653706800000,0
1653710400000,0
1653714000000,0
1653717600000,0
1653721200000,0
1653724800000,0
1653728400000,0
1653732000000,0
1653735600000,0
1653739200000,0
1653742800000,0
1653746400000,0
1653750000000,0
1653753600000,0
1653757200000,0
1653760800000,0
1653764400000,0
1653768000000,0
1653771600000,0
1653775200000,0
1653778800000,0
1653782400000,0
1653786000000,0
1653789600000,0
1653793200000,0
1653796800000,0
1653800400000,0
1653804000000,0
1653807600000,0
1653811200000,0
1653814800000,0
1653818400000,0
1653822000000,0
1653825600000,0
1653829200000,0
1653832800000,0
1653836400000,0
1653840000000,0
1653843600000,0
1653847200000,0
1653850800000,0
1653854400000,0
1653858000000,0
1653861600000,0
1653865200000,0
1653868800000,0
1653872400000,0
1653876000000,0
1653879600000,0
1653883200000,0
1653886800000,0
1653890400000,0
1653894000000,0
1653897600000,0
1653901200000,0
1653904800000,0
1653908400000,0
1653912000000,0
1653915600000,0
1653919200000,0
1653922800000,0
1653926400000,0
1653930000000,0
1653933600000,0
1653937200000,0
1653940800000,0
1653944400000,0
1653948000000,0
1653951600000,0
1653955200000,0
1653958800000,0
1653962400000,0
1653966000000,0
1653969600000,0
1653973200000,0
1653976800000,0
1653980400000,0
1653984000000,0
1653987600000,0
1653991200000,0
1653994800000,0
1653998400000,0
1654002000000,0
1654005600000,0
1654009200000,0
1654012800000,0
1654016400000,0
1654020000000,0
1654023600000,0
1654027200000,0
1654030800000,0
1654034400000,0
1654038000000,0
1654041600000,0
1654045200000,0
1654048800000,0
1654052400000,0
1654056000000,0
1654059600000,0
1654063200000,0
1654066800000,0
1654070400000,0
1654074000000,0
1654077600000,0
1654081200000,0
1654084800000,0
1654088400000,0
1654092000000,0
1654095600000,0
1654099200000,0
1654102800000,0
1654106400000,0
1654110000000,0
1654113600000,0
1654117200000,0
1654120800000,0
1654124400000,0
1654128000000,0
1654131600000,0
1654135200000,0
1654138800000,0
1654142400000,0
1654146000000,0
1654149600000,0
1654153200000,0
1654156800000,0
1654160400000,0
1654164000000,0
1654167600000,0
1654171200000,0
1654174800000,0
1654178400000,0
1654182000000,0
1654185600000,0
1654189200000,0
1654192800000,0
1654196400000,0
1654200000000,0
1654203600000,0
1654207200000,0
1654210800000,0
1654214400000,0
1654218000000,0
1654221600000,0
1654225200000,0
1654228800000,0
1654232400000,0
1654236000000,0
1654239600000,0
1654243200000,0
1654246800000,0
1654250400000,0
1654254000000,0
1654257600000,0
1654261200000,0
1654264800000,0
1654268400000,0
1654272000000,0
1654275600000,0
1654279200000,0
1654282800000,0
1654286400000,0
1654290000000,0
1654293600000,0
1654297200000,0
1654300800000,0
1654304400000,0
1654308000000,0
1654311600000,0
1654315200000,0
1654318800000,0
1654322400000,0
1654326000000,0
1654329600000,0
1654333200000,0
1654336800000,0
1654340400000,0
1654344000000,0
1654347600000,0
1654351200000,0
1654354800000,0
1654358400000,0
1654362000000,0
1654365600000,0
1654369200000,0
1654372800000,0
1654376400000,0
1654380000000,0
1654383600000,0
1654387200000,0
1654390800000,0
1654394400000,0
1654398000000,0
1654401600000,0
1654405200000,0
1654408800000,0
1654412400000,0
1654416000000,0
1654419600000,0
1654423200000,0
1654426800000,0
1654430400000,0
1654434000000,0
1654437600000,0
1654441200000,0
1654444800000,0
1654448400000,0
1654452000000,0
1654455600000,0
1654459200000,0
1654462800000,0
1654466400000,0
1654470000000,0
1654473600000,0
1654477200000,0
1654480800000,0
1654484400000,0
1654488000000,0
1654491600000,0
1654495200000,0
1654498800000,0
1654502400000,0
1654506000000,0
1654509600000,0
1654513200000,0
1654516800000,0
1654520400000,0
1654524000000,0
1654527600000,0
1654531200000,0
1654534800000,0
1654538400000,0
1654542000000,0
1654545600000,0
1654549200000,0
1654552800000,0
1654556400000,0
1654560000000,0
1654563600000,0
1654567200000,0
1654570800000,0
1654574400000,0
1654578000000,0
1654581600000,0
