"Time","reading"
1660218300000,172
1660219200000,156
1660220100000,156
1660221000000,176
1660221900000,164
1660222800000,160
1660223700000,176
1660224600000,164
1660225500000,156
1660226400000,168
1660227300000,128
1660228200000,148
1660229100000,148
1660230000000,152
1660230900000,164
1660231800000,128
1660232700000,144
1660233600000,152
1660234500000,144
1660235400000,152
1660236300000,140
1660237200000,144
1660238100000,124
1660239000000,144
1660239900000,140
1660240800000,132
1660241700000,128
1660242600000,148
1660243500000,144
1660244400000,132
1660245300000,136
1660246200000,148
1660247100000,136
1660248000000,124
1660248900000,140
1660249800000,128
1660250700000,120
1660251600000,144
1660252500000,112
1660253400000,124
1660254300000,88
1660255200000,48
1660256100000,60
1660257000000,68
1660257900000,52
1660258800000,56
1660259700000,84
1660260600000,76
1660261500000,72
1660262400000,84
1660263300000,84
1660264200000,64
1660265100000,80
1660266000000,88
1660266900000,64
1660267800000,80
1660268700000,84
1660269600000,64
1660270500000,88
1660271400000,60
1660272300000,92
1660273200000,60
1660274100000,64
1660275000000,44
1660275900000,68
1660276800000,68
1660277700000,52
1660278600000,76
1660279500000,72
1660280400000,48
1660281300000,92
1660282200000,96
1660283100000,96
1660284000000,64
1660284900000,96
1660285800000,100
1660286700000,72
1660287600000,92
1660288500000,100
1660289400000,76
1660290300000,100
1660291200000,96
1660292100000,84
1660293000000,84
1660293900000,96
1660294800000,96
1660295700000,92
1660296600000,104
1660297500000,112
1660298400000,96
1660299300000,92
1660300200000,100
1660301100000,108
1660302000000,96
1660302900000,124
1660303800000,140
1660304700000,140
1660305600000,128
1660306500000,152
1660307400000,152
1660308300000,136
1660309200000,140
1660310100000,152
1660311000000,148
1660311900000,128
1660312800000,144
1660313700000,152
1660314600000,148
1660315500000,132
1660316400000,136
1660317300000,52
1660318200000,72
1660319100000,48
1660320000000,76
1660320900000,56
1660321800000,60
1660322700000,68
1660323600000,48
1660324500000,64
1660325400000,40
1660326300000,68
1660327200000,40
1660328100000,68
1660329000000,44
1660329900000,68
1660330800000,44
1660331700000,68
1660332600000,52
1660333500000,60
1660334400000,44
1660335300000,56
1660336200000,48
1660337100000,48
1660338000000,48
1660338900000,60
1660339800000,44
1660340700000,56
1660341600000,36
1660342500000,64
1660343400000,36
1660344300000,64
1660345200000,36
1660346100000,80
1660347000000,56
1660347900000,72
1660348800000,48
1660349700000,64
1660350600000,60
1660351500000,52
1660352400000,60
1660353300000,48
1660354200000,68
1660355100000,44
1660356000000,68
1660356900000,48
1660357800000,64
1660358700000,48
1660359600000,64
1660360500000,40
1660361400000,64
1660362300000,40
1660363200000,60
1660364100000,36
1660365000000,64
1660365900000,40
1660366800000,60
1660367700000,36
1660368600000,64
1660369500000,36
1660370400000,64
1660371300000,44
1660372200000,64
1660373100000,40
1660374000000,60
1660374900000,40
1660375800000,68
1660376700000,36
1660377600000,68
1660378500000,44
1660379400000,68
1660380300000,36
1660381200000,64
1660382100000,48
1660383000000,68
1660383900000,44
1660384800000,72
1660385700000,52
1660386600000,72
1660387500000,44
1660388400000,72
1660389300000,52
1660390200000,72
1660391100000,44
1660392000000,68
1660392900000,60
1660393800000,68
1660394700000,64
1660395600000,48
1660396500000,76
1660397400000,60
1660398300000,56
1660399200000,64
1660400100000,52
1660401000000,64
1660401900000,68
1660402800000,64
1660403700000,52
1660404600000,72
1660405500000,68
1660406400000,48
1660407300000,72
1660408200000,60
1660409100000,60
1660410000000,68
1660410900000,48
1660411800000,56
1660412700000,52
1660413600000,56
1660414500000,68
1660415400000,40
1660416300000,64
1660417200000,36
1660418100000,64
1660419000000,52
1660419900000,56
1660420800000,48
1660421700000,52
1660422600000,56
1660423500000,52
1660424400000,64
1660425300000,36
1660426200000,64
1660427100000,48
1660428000000,60
1660428900000,56
1660429800000,44
1660430700000,56
1660431600000,40
1660432500000,84
1660433400000,52
1660434300000,72
1660435200000,52
1660436100000,68
1660437000000,44
1660437900000,72
1660438800000,40
1660439700000,68
1660440600000,44
1660441500000,68
1660442400000,40
1660443300000,64
1660444200000,36
1660445100000,64
1660446000000,36
1660446900000,56
1660447800000,40
1660448700000,52
1660449600000,48
1660450500000,44
1660451400000,56
1660452300000,44
1660453200000,56
1660454100000,48
1660455000000,52
1660455900000,56
1660456800000,44
1660457700000,68
1660458600000,40
1660459500000,60
1660460400000,48
1660461300000,68
1660462200000,36
1660463100000,68
1660464000000,68
1660464900000,52
1660465800000,64
1660466700000,48
1660467600000,72
1660468500000,72
1660469400000,68
1660470300000,96
1660471200000,96
1660472100000,120
1660473000000,144
1660473900000,120
1660474800000,136
1660475700000,144
1660476600000,112
1660477500000,140
1660478400000,144
1660479300000,116
1660480200000,136
1660481100000,144
1660482000000,128
1660482900000,128
1660483800000,140
1660484700000,128
1660485600000,124
1660486500000,144
1660487400000,128
1660488300000,124
1660489200000,148
1660490100000,120
1660491000000,132
1660491900000,136
1660492800000,136
1660493700000,116
1660494600000,148
1660495500000,120
1660496400000,128
1660497300000,144
1660498200000,112
1660499100000,140
1660500000000,136
1660500900000,124
1660501800000,136
1660502700000,132
1660503600000,112
1660504500000,136
1660505400000,128
1660506300000,124
1660507200000,136
1660508100000,128
1660509000000,124
1660509900000,136
1660510800000,112
1660511700000,140
1660512600000,132
1660513500000,116
1660514400000,136
1660515300000,136
1660516200000,88
1660517100000,68
1660518000000,36
1660518900000,88
1660519800000,72
1660520700000,72
1660521600000,68
1660522500000,76
1660523400000,76
1660524300000,68
1660525200000,76
1660526100000,68
1660527000000,80
1660527900000,56
1660528800000,80
1660529700000,60
1660530600000,80
1660531500000,56
1660532400000,60
1660533300000,60
1660534200000,36
1660535100000,64
1660536000000,40
1660536900000,64
1660537800000,40
1660538700000,68
1660539600000,40
1660540500000,64
1660541400000,40
1660542300000,64
1660543200000,60
1660544100000,52
1660545000000,60
1660545900000,56
1660546800000,64
1660547700000,72
1660548600000,52
1660549500000,72
1660550400000,72
1660551300000,64
1660552200000,100
1660553100000,104
1660554000000,112
1660554900000,144
1660555800000,124
1660556700000,136
1660557600000,144
1660558500000,120
1660559400000,136
1660560300000,144
1660561200000,132
1660562100000,124
1660563000000,148
1660563900000,132
1660564800000,124
1660565700000,148
1660566600000,132
1660567500000,124
1660568400000,144
1660569300000,140
1660570200000,116
1660571100000,148
1660572000000,144
1660572900000,112
1660573800000,152
1660574700000,140
1660575600000,116
1660576500000,144
1660577400000,144
1660578300000,112
1660579200000,148
1660580100000,144
1660581000000,108
1660581900000,148
1660582800000,120
1660583700000,132
1660584600000,136
1660585500000,124
1660586400000,128
1660587300000,144
1660588200000,112
1660589100000,136
1660590000000,132
1660590900000,128
1660591800000,124
1660592700000,140
1660593600000,128
1660594500000,120
1660595400000,132
1660596300000,136
1660597200000,116
1660598100000,136
1660599000000,120
1660599900000,48
1660600800000,60
1660601700000,44
1660602600000,56
1660603500000,60
1660604400000,56
1660605300000,76
1660606200000,56
1660607100000,80
1660608000000,68
1660608900000,80
1660609800000,84
1660610700000,56
1660611600000,80
1660612500000,64
1660613400000,84
1660614300000,68
1660615200000,72
1660616100000,64
1660617000000,80
1660617900000,88
1660618800000,52
1660619700000,60
1660620600000,60
1660621500000,56
1660622400000,72
1660623300000,72
1660624200000,48
1660625100000,80
1660626000000,52
1660626900000,80
1660627800000,84
1660628700000,68
1660629600000,96
1660630500000,84
1660631400000,80
1660632300000,88
1660633200000,100
1660634100000,92
1660635000000,96
1660635900000,84
1660636800000,80
1660637700000,96
1660638600000,96
1660639500000,88
1660640400000,168
1660641300000,272
1660642200000,276
1660643100000,276
1660644000000,220
1660644900000,152
1660645800000,140
1660646700000,156
1660647600000,168
1660648500000,156
1660649400000,148
1660650300000,160
1660651200000,168
1660652100000,152
1660653000000,156
1660653900000,156
1660654800000,172
1660655700000,148
1660656600000,164
1660657500000,168
1660658400000,176
1660659300000,168
1660660200000,240
1660661100000,152
1660662000000,148
1660662900000,164
1660663800000,192
1660664700000,128
1660665600000,148
1660666500000,156
1660667400000,136
1660668300000,132
1660669200000,152
1660670100000,140
1660671000000,116
1660671900000,144
1660672800000,144
1660673700000,124
1660674600000,132
1660675500000,140
1660676400000,120
1660677300000,140
1660678200000,136
1660679100000,128
1660680000000,128
1660680900000,136
1660681800000,128
1660682700000,128
1660683600000,128
1660684500000,88
1660685400000,100
1660686300000,96
1660687200000,68
1660688100000,68
1660689000000,40
1660689900000,68
1660690800000,72
1660691700000,68
1660692600000,68
1660693500000,56
1660694400000,80
1660695300000,124
1660696200000,168
1660697100000,184
1660698000000,180
1660698900000,164
1660699800000,160
1660700700000,180
1660701600000,172
1660702500000,164
1660703400000,184
1660704300000,180
1660705200000,144
1660706100000,172
1660707000000,152
1660707900000,160
1660708800000,164
1660709700000,160
1660710600000,168
1660711500000,172
1660712400000,148
1660713300000,192
1660714200000,192
1660715100000,168
1660716000000,188
1660716900000,144
1660717800000,80
1660718700000,72
1660719600000,76
1660720500000,76
1660721400000,64
1660722300000,84
1660723200000,104
1660724100000,112
1660725000000,148
1660725900000,148
1660726800000,148
1660727700000,132
1660728600000,136
1660729500000,152
1660730400000,136
1660731300000,144
1660732200000,160
1660733100000,136
1660734000000,144
1660734900000,156
1660735800000,132
1660736700000,160
1660737600000,152
1660738500000,136
1660739400000,152
1660740300000,156
1660741200000,148
1660742100000,128
1660743000000,156
1660743900000,152
1660744800000,128
1660745700000,140
1660746600000,156
1660747500000,128
1660748400000,136
1660749300000,144
1660750200000,140
1660751100000,116
1660752000000,148
1660752900000,144
1660753800000,112
1660754700000,140
1660755600000,116
1660756500000,132
1660757400000,140
1660758300000,124
1660759200000,136
1660760100000,144
1660761000000,108
1660761900000,140
1660762800000,136
1660763700000,112
1660764600000,140
1660765500000,132
1660766400000,120
1660767300000,136
1660768200000,132
1660769100000,112
1660770000000,140
1660770900000,120
1660771800000,124
1660772700000,132
1660773600000,124
1660774500000,120
1660775400000,136
1660776300000,124
1660777200000,120
1660778100000,140
1660779000000,116
1660779900000,136
1660780800000,128
1660781700000,120
1660782600000,140
1660783500000,108
1660784400000,92
1660785300000,52
1660786200000,56
1660787100000,52
1660788000000,56
1660788900000,76
1660789800000,48
1660790700000,60
1660791600000,36
1660792500000,68
1660793400000,48
1660794300000,60
1660795200000,36
1660796100000,64
1660797000000,48
1660797900000,68
1660798800000,40
1660799700000,72
1660800600000,60
1660801500000,76
1660802400000,72
1660803300000,52
1660804200000,76
1660805100000,80
1660806000000,76
1660806900000,72
1660807800000,112
1660808700000,136
1660809600000,128
1660810500000,160
1660811400000,148
1660812300000,140
1660813200000,156
1660814100000,40
1660815000000,28
1660815900000,28
1660816800000,32
1660817700000,32
1660818600000,32
1660819500000,32
1660820400000,32
1660821300000,28
1660822200000,32
1660823100000,28
1660824000000,32
1660824900000,28
1660825800000,32
1660826700000,32
1660827600000,28
1660828500000,32
1660829400000,28
1660830300000,32
1660831200000,28
1660832100000,24
1660833000000,24
1660833900000,20
1660834800000,24
1660835700000,20
1660836600000,24
1660837500000,20
1660838400000,20
1660839300000,20
1660840200000,20
1660841100000,24
1660842000000,20
1660842900000,20
1660843800000,16
1660844700000,20
1660845600000,20
1660846500000,20
1660847400000,20
1660848300000,20
1660849200000,16
1660850100000,20
1660851000000,20
1660851900000,20
1660852800000,20
1660853700000,20
1660854600000,20
1660855500000,16
1660856400000,20
1660857300000,20
1660858200000,20
1660859100000,20
1660860000000,20
1660860900000,20
1660861800000,20
1660862700000,20
1660863600000,20
1660864500000,20
1660865400000,20
1660866300000,24
1660867200000,20
1660868100000,20
1660869000000,20
1660869900000,24
1660870800000,20
1660871700000,20
1660872600000,24
1660873500000,20
1660874400000,20
1660875300000,20
1660876200000,20
1660877100000,24
1660878000000,20
1660878900000,20
1660879800000,16
1660880700000,20
1660881600000,20
1660882500000,20
1660883400000,20
1660884300000,20
1660885200000,24
1660886100000,24
1660887000000,24
1660887900000,28
1660888800000,28
1660889700000,28
1660890600000,28
1660891500000,24
1660892400000,28
1660893300000,24
1660894200000,24
1660895100000,28
1660896000000,28
1660896900000,28
1660897800000,28
1660898700000,28
1660899600000,32
1660900500000,32
1660901400000,32
1660902300000,28
1660903200000,32
1660904100000,32
1660905000000,32
1660905900000,32
1660906800000,32
1660907700000,28
1660908600000,24
1660909500000,24
1660910400000,20
1660911300000,20
1660912200000,24
1660913100000,20
1660914000000,20
1660914900000,20
1660915800000,16
1660916700000,20
1660917600000,16
1660918500000,20
1660919400000,20
1660920300000,16
1660921200000,20
1660922100000,20
1660923000000,16
1660923900000,20
1660924800000,20
1660925700000,16
1660926600000,20
1660927500000,16
1660928400000,20
1660929300000,16
1660930200000,20
1660931100000,16
1660932000000,16
1660932900000,20
1660933800000,16
1660934700000,16
1660935600000,20
1660936500000,16
1660937400000,16
1660938300000,20
1660939200000,16
1660940100000,20
1660941000000,16
1660941900000,16
1660942800000,20
1660943700000,16
1660944600000,16
1660945500000,20
1660946400000,16
1660947300000,20
1660948200000,16
1660949100000,20
1660950000000,20
1660950900000,16
1660951800000,20
1660952700000,20
1660953600000,20
1660954500000,20
1660955400000,16
1660956300000,20
1660957200000,20
1660958100000,20
1660959000000,20
1660959900000,16
1660960800000,20
1660961700000,20
1660962600000,20
1660963500000,20
1660964400000,16
1660965300000,20
1660966200000,16
1660967100000,16
1660968000000,20
1660968900000,20
1660969800000,16
1660970700000,20
1660971600000,20
1660972500000,20
1660973400000,16
1660974300000,20
1660975200000,16
1660976100000,20
1660977000000,16
1660977900000,20
1660978800000,20
1660979700000,16
1660980600000,20
1660981500000,16
1660982400000,20
1660983300000,16
1660984200000,20
1660985100000,16
1660986000000,20
1660986900000,20
1660987800000,16
1660988700000,20
1660989600000,16
1660990500000,20
1660991400000,24
1660992300000,16
1660993200000,20
1660994100000,20
1660995000000,16
1660995900000,20
1660996800000,16
1660997700000,20
1660998600000,16
1660999500000,20
1661000400000,20
1661001300000,16
1661002200000,20
1661003100000,16
1661004000000,20
1661004900000,16
1661005800000,20
1661006700000,20
1661007600000,16
1661008500000,20
1661009400000,16
1661010300000,20
1661011200000,16
1661012100000,20
1661013000000,20
1661013900000,16
1661014800000,20
1661015700000,16
1661016600000,16
1661017500000,20
1661018400000,16
1661019300000,16
1661020200000,16
1661021100000,20
1661022000000,16
1661022900000,16
1661023800000,20
1661024700000,16
1661025600000,16
1661026500000,20
1661027400000,16
1661028300000,16
1661029200000,20
1661030100000,16
1661031000000,16
1661031900000,20
1661032800000,16
1661033700000,20
1661034600000,16
1661035500000,20
1661036400000,16
1661037300000,20
1661038200000,20
1661039100000,20
1661040000000,16
1661040900000,20
1661041800000,20
1661042700000,20
1661043600000,20
1661044500000,16
1661045400000,20
1661046300000,20
1661047200000,20
1661048100000,16
1661049000000,20
1661049900000,20
1661050800000,20
1661051700000,16
1661052600000,16
1661053500000,20
1661054400000,16
1661055300000,20
1661056200000,20
1661057100000,20
1661058000000,16
1661058900000,20
1661059800000,20
1661060700000,16
1661061600000,20
1661062500000,16
1661063400000,20
1661064300000,16
1661065200000,20
1661066100000,16
1661067000000,20
1661067900000,16
1661068800000,20
1661069700000,20
1661070600000,20
1661071500000,12
1661072400000,16
1661073300000,16
1661074200000,20
1661075100000,16
1661076000000,16
1661076900000,16
1661077800000,16
1661078700000,20
1661079600000,16
1661080500000,16
1661081400000,16
1661082300000,12
1661083200000,16
1661084100000,16
1661085000000,16
1661085900000,16
1661086800000,12
1661087700000,16
1661088600000,16
1661089500000,16
1661090400000,16
1661091300000,12
1661092200000,16
1661093100000,16
1661094000000,16
1661094900000,16
1661095800000,12
1661096700000,16
1661097600000,16
1661098500000,16
1661099400000,16
1661100300000,16
1661101200000,12
1661102100000,16
1661103000000,16
1661103900000,12
1661104800000,16
1661105700000,16
1661106600000,12
1661107500000,16
1661108400000,12
1661109300000,16
1661110200000,12
1661111100000,16
1661112000000,12
1661112900000,16
1661113800000,16
1661114700000,12
1661115600000,16
1661116500000,12
1661117400000,16
1661118300000,16
1661119200000,12
1661120100000,16
1661121000000,16
1661121900000,16
1661122800000,16
1661123700000,16
1661124600000,16
1661125500000,16
1661126400000,16
1661127300000,16
1661128200000,16
1661129100000,16
1661130000000,16
1661130900000,16
1661131800000,16
1661132700000,16
1661133600000,16
1661134500000,16
1661135400000,16
1661136300000,16
1661137200000,16
1661138100000,16
1661139000000,16
1661139900000,12
1661140800000,16
1661141700000,16
1661142600000,16
1661143500000,20
1661144400000,16
1661145300000,20
1661146200000,16
1661147100000,20
1661148000000,20
1661148900000,20
1661149800000,20
1661150700000,24
1661151600000,24
1661152500000,24
1661153400000,24
1661154300000,32
1661155200000,28
1661156100000,28
1661157000000,32
1661157900000,28
1661158800000,28
1661159700000,32
1661160600000,28
1661161500000,32
1661162400000,28
1661163300000,32
1661164200000,32
1661165100000,28
1661166000000,32
1661166900000,28
1661167800000,28
1661168700000,28
1661169600000,28
1661170500000,28
1661171400000,28
1661172300000,28
1661173200000,24
1661174100000,28
1661175000000,24
1661175900000,28
1661176800000,28
1661177700000,20
1661178600000,24
1661179500000,20
1661180400000,20
1661181300000,20
1661182200000,16
1661183100000,16
1661184000000,12
1661184900000,16
1661185800000,12
1661186700000,16
1661187600000,12
1661188500000,16
1661189400000,12
1661190300000,12
1661191200000,16
1661192100000,12
1661193000000,12
1661193900000,16
1661194800000,12
1661195700000,12
1661196600000,16
1661197500000,12
1661198400000,12
1661199300000,16
1661200200000,12
1661201100000,12
1661202000000,16
1661202900000,12
1661203800000,16
1661204700000,12
1661205600000,12
1661206500000,16
1661207400000,12
1661208300000,16
1661209200000,16
1661210100000,12
1661211000000,12
1661211900000,16
1661212800000,12
1661213700000,12
1661214600000,16
1661215500000,12
1661216400000,12
1661217300000,12
1661218200000,16
1661219100000,12
1661220000000,16
1661220900000,12
1661221800000,12
1661222700000,16
1661223600000,12
1661224500000,12
1661225400000,16
1661226300000,12
1661227200000,12
1661228100000,16
1661229000000,16
1661229900000,16
1661230800000,16
1661231700000,20
1661232600000,24
1661233500000,24
1661234400000,24
1661235300000,28
1661236200000,28
1661237100000,28
1661238000000,24
1661238900000,32
1661239800000,32
1661240700000,32
1661241600000,28
1661242500000,32
1661243400000,28
1661244300000,28
1661245200000,32
1661246100000,28
1661247000000,32
1661247900000,28
1661248800000,28
1661249700000,32
1661250600000,28
1661251500000,28
1661252400000,28
1661253300000,32
1661254200000,36
1661255100000,40
1661256000000,36
1661256900000,32
1661257800000,36
1661258700000,40
1661259600000,40
1661260500000,44
1661261400000,44
1661262300000,40
1661263200000,44
1661264100000,28
1661265000000,32
1661265900000,24
1661266800000,20
1661267700000,24
1661268600000,20
1661269500000,24
1661270400000,20
1661271300000,20
1661272200000,16
1661273100000,20
1661274000000,20
1661274900000,20
1661275800000,20
1661276700000,20
1661277600000,16
1661278500000,20
1661279400000,20
1661280300000,20
1661281200000,20
1661282100000,20
1661283000000,20
1661283900000,16
1661284800000,20
1661285700000,20
1661286600000,20
1661287500000,20
1661288400000,20
1661289300000,16
1661290200000,20
1661291100000,20
1661292000000,20
1661292900000,20
1661293800000,20
1661294700000,16
1661295600000,20
1661296500000,20
1661297400000,20
1661298300000,20
1661299200000,20
1661300100000,20
1661301000000,20
1661301900000,16
1661302800000,20
1661303700000,20
1661304600000,20
1661305500000,20
1661306400000,20
1661307300000,20
1661308200000,16
1661309100000,20
1661310000000,20
1661310900000,20
1661311800000,20
1661312700000,20
1661313600000,20
1661314500000,20
1661315400000,20
1661316300000,20
1661317200000,24
1661318100000,28
1661319000000,28
1661319900000,24
1661320800000,32
1661321700000,32
1661322600000,32
1661323500000,32
1661324400000,32
1661325300000,32
1661326200000,32
1661327100000,36
1661328000000,36
1661328900000,32
1661329800000,36
1661330700000,32
1661331600000,32
1661332500000,32
1661333400000,32
1661334300000,28
1661335200000,32
1661336100000,36
1661337000000,32
1661337900000,32
1661338800000,28
1661339700000,32
1661340600000,28
1661341500000,32
1661342400000,28
1661343300000,32
1661344200000,32
1661345100000,40
1661346000000,40
1661346900000,40
1661347800000,36
1661348700000,40
1661349600000,36
1661350500000,36
1661351400000,32
1661352300000,32
1661353200000,28
1661354100000,32
1661355000000,28
1661355900000,32
1661356800000,32
1661357700000,28
1661358600000,28
1661359500000,28
1661360400000,28
1661361300000,28
1661362200000,28
1661363100000,28
1661364000000,24
1661364900000,28
1661365800000,28
1661366700000,24
1661367600000,24
1661368500000,24
1661369400000,16
1661370300000,20
1661371200000,20
1661372100000,24
1661373000000,20
1661373900000,20
1661374800000,20
1661375700000,20
1661376600000,20
1661377500000,20
1661378400000,20
1661379300000,20
1661380200000,20
1661381100000,20
1661382000000,24
1661382900000,20
1661383800000,20
1661384700000,20
1661385600000,20
1661386500000,20
1661387400000,20
1661388300000,20
1661389200000,20
1661390100000,20
1661391000000,20
1661391900000,20
1661392800000,20
1661393700000,20
1661394600000,20
1661395500000,20
1661396400000,20
1661397300000,20
1661398200000,20
1661399100000,20
1661400000000,20
1661400900000,20
1661401800000,20
1661402700000,24
1661403600000,24
1661404500000,24
1661405400000,28
1661406300000,28
1661407200000,28
1661408100000,28
1661409000000,24
1661409900000,28
1661410800000,32
1661411700000,32
1661412600000,32
1661413500000,28
1661414400000,32
1661415300000,28
1661416200000,32
1661417100000,32
1661418000000,28
1661418900000,68
1661419800000,28
1661420700000,32
1661421600000,24
1661422500000,32
1661423400000,28
1661424300000,28
1661425200000,28
1661426100000,28
1661427000000,36
1661427900000,28
1661428800000,28
1661429700000,28
1661430600000,28
1661431500000,28
1661432400000,24
1661433300000,28
1661434200000,24
1661435100000,24
1661436000000,20
1661436900000,24
1661437800000,24
1661438700000,20
1661439600000,16
1661440500000,20
1661441400000,16
1661442300000,20
1661443200000,16
1661444100000,20
1661445000000,16
1661445900000,20
1661446800000,16
1661447700000,16
1661448600000,16
1661449500000,16
1661450400000,12
1661451300000,16
1661452200000,16
1661453100000,12
1661454000000,16
1661454900000,16
1661455800000,12
1661456700000,16
1661457600000,16
1661458500000,12
1661459400000,16
1661460300000,16
1661461200000,12
1661462100000,16
1661463000000,12
1661463900000,16
1661464800000,16
1661465700000,16
1661466600000,16
1661467500000,12
1661468400000,16
1661469300000,16
1661470200000,16
1661471100000,12
1661472000000,16
1661472900000,16
1661473800000,12
1661474700000,16
1661475600000,16
1661476500000,12
1661477400000,16
1661478300000,12
1661479200000,16
1661480100000,16
1661481000000,12
1661481900000,16
1661482800000,16
1661483700000,12
1661484600000,16
1661485500000,12
1661486400000,16
1661487300000,16
1661488200000,20
1661489100000,16
1661490000000,20
1661490900000,16
1661491800000,20
1661492700000,20
1661493600000,24
1661494500000,20
1661495400000,24
1661496300000,20
1661497200000,24
1661498100000,24
1661499000000,20
1661499900000,24
1661500800000,24
1661501700000,28
1661502600000,36
1661503500000,28
1661504400000,36
1661505300000,28
1661506200000,24
1661507100000,32
1661508000000,32
1661508900000,28
1661509800000,36
1661510700000,24
1661511600000,20
1661512500000,24
1661513400000,20
1661514300000,24
1661515200000,20
1661516100000,20
1661517000000,20
1661517900000,20
1661518800000,24
1661519700000,20
1661520600000,24
1661521500000,20
1661522400000,20
1661523300000,16
1661524200000,16
1661525100000,16
1661526000000,16
1661526900000,20
1661527800000,16
1661528700000,16
1661529600000,16
1661530500000,16
1661531400000,16
1661532300000,20
1661533200000,16
1661534100000,16
1661535000000,12
1661535900000,16
1661536800000,16
1661537700000,16
1661538600000,16
1661539500000,16
1661540400000,16
1661541300000,16
1661542200000,16
1661543100000,16
1661544000000,12
1661544900000,16
1661545800000,16
1661546700000,16
1661547600000,16
1661548500000,16
1661549400000,16
1661550300000,16
1661551200000,16
1661552100000,16
1661553000000,16
1661553900000,20
1661554800000,16
1661555700000,16
1661556600000,16
1661557500000,12
1661558400000,16
1661559300000,16
1661560200000,16
1661561100000,16
1661562000000,16
1661562900000,16
1661563800000,16
1661564700000,16
1661565600000,16
1661566500000,16
1661567400000,16
1661568300000,16
1661569200000,12
1661570100000,16
1661571000000,16
1661571900000,16
1661572800000,16
1661573700000,16
1661574600000,16
1661575500000,20
1661576400000,16
1661577300000,16
1661578200000,16
1661579100000,16
1661580000000,16
1661580900000,16
1661581800000,20
1661582700000,16
1661583600000,16
1661584500000,16
1661585400000,16
1661586300000,16
1661587200000,16
1661588100000,16
1661589000000,16
1661589900000,16
1661590800000,16
1661591700000,16
1661592600000,20
1661593500000,16
1661594400000,16
1661595300000,16
1661596200000,16
1661597100000,20
1661598000000,16
1661598900000,20
1661599800000,16
1661600700000,16
1661601600000,16
1661602500000,16
1661603400000,16
1661604300000,16
1661605200000,16
1661606100000,16
1661607000000,20
1661607900000,16
1661608800000,16
1661609700000,16
1661610600000,16
1661611500000,16
1661612400000,16
1661613300000,16
1661614200000,16
1661615100000,16
1661616000000,20
1661616900000,16
1661617800000,16
1661618700000,16
1661619600000,16
1661620500000,16
1661621400000,16
1661622300000,16
1661623200000,16
1661624100000,16
1661625000000,12
1661625900000,16
1661626800000,16
1661627700000,16
1661628600000,16
1661629500000,16
1661630400000,16
1661631300000,16
1661632200000,16
1661633100000,12
1661634000000,16
1661634900000,16
1661635800000,16
1661636700000,16
1661637600000,16
1661638500000,16
1661639400000,16
1661640300000,16
1661641200000,16
1661642100000,16
1661643000000,16
1661643900000,16
1661644800000,16
1661645700000,16
1661646600000,16
1661647500000,16
1661648400000,12
1661649300000,16
1661650200000,16
1661651100000,16
1661652000000,16
1661652900000,16
1661653800000,16
1661654700000,12
1661655600000,16
1661656500000,16
1661657400000,16
1661658300000,16
1661659200000,16
1661660100000,16
1661661000000,16
1661661900000,20
1661662800000,16
1661663700000,16
1661664600000,16
1661665500000,16
1661666400000,16
1661667300000,16
1661668200000,16
1661669100000,16
1661670000000,16
1661670900000,20
1661671800000,16
1661672700000,16
1661673600000,16
1661674500000,16
1661675400000,20
1661676300000,16
1661677200000,16
1661678100000,16
1661679000000,16
1661679900000,16
1661680800000,16
1661681700000,16
1661682600000,16
1661683500000,16
1661684400000,16
1661685300000,16
1661686200000,16
1661687100000,16
1661688000000,16
1661688900000,16
1661689800000,16
1661690700000,16
1661691600000,16
1661692500000,16
1661693400000,16
1661694300000,16
1661695200000,16
1661696100000,16
1661697000000,16
1661697900000,16
1661698800000,16
1661699700000,16
1661700600000,12
1661701500000,16
1661702400000,16
1661703300000,16
1661704200000,16
1661705100000,16
1661706000000,16
1661706900000,16
1661707800000,16
1661708700000,12
1661709600000,16
1661710500000,16
1661711400000,16
1661712300000,12
1661713200000,16
1661714100000,16
1661715000000,16
1661715900000,12
1661716800000,16
1661717700000,16
1661718600000,12
1661719500000,16
1661720400000,16
1661721300000,16
1661722200000,12
1661723100000,16
1661724000000,16
1661724900000,16
1661725800000,16
1661726700000,16
1661727600000,12
1661728500000,16
1661729400000,16
1661730300000,12
1661731200000,16
1661732100000,16
1661733000000,16
1661733900000,12
1661734800000,16
1661735700000,16
1661736600000,12
1661737500000,16
1661738400000,16
1661739300000,16
1661740200000,12
1661741100000,16
1661742000000,16
1661742900000,12
1661743800000,16
1661744700000,16
1661745600000,16
1661746500000,16
1661747400000,16
1661748300000,16
1661749200000,20
1661750100000,24
1661751000000,24
1661751900000,24
1661752800000,28
1661753700000,28
1661754600000,28
1661755500000,32
1661756400000,28
1661757300000,32
1661758200000,32
1661759100000,32
1661760000000,32
1661760900000,36
1661761800000,32
1661762700000,36
1661763600000,32
1661764500000,32
1661765400000,32
1661766300000,32
1661767200000,32
1661768100000,36
1661769000000,32
1661769900000,32
1661770800000,32
1661771700000,32
1661772600000,28
1661773500000,32
1661774400000,32
1661775300000,28
1661776200000,28
1661777100000,32
1661778000000,28
1661778900000,28
1661779800000,28
1661780700000,28
1661781600000,28
1661782500000,24
1661783400000,24
1661784300000,20
1661785200000,20
1661786100000,16
1661787000000,16
1661787900000,20
1661788800000,16
1661789700000,16
1661790600000,16
1661791500000,20
