"Time","reading"
1648969200000,31
1648972800000,31
1648976400000,30
1648980000000,30.5
1648983600000,31.25
1648987200000,30.5
1648990800000,30.5
1648994400000,31.75
1648998000000,31.5
1649001600000,32
1649005200000,31.25
1649008800000,31.25
1649012400000,31.5
1649016000000,31.25
1649019600000,30.25
1649023200000,31
1649026800000,30.5
1649030400000,30.5
1649034000000,30
1649037600000,30.75
1649041200000,30.5
1649044800000,30.75
1649048400000,53.75
1649052000000,107
1649055600000,194.25
1649059200000,192.75
1649062800000,203
1649066400000,198.75
1649070000000,200.5
1649073600000,204.5
1649077200000,202
1649080800000,202.25
1649084400000,139.5
1649088000000,27.75
1649091600000,28.75
1649095200000,29.5
1649098800000,29.25
1649102400000,29.25
1649106000000,29.75
1649109600000,29.5
1649113200000,29.5
1649116800000,30
1649120400000,30
1649124000000,30
1649127600000,30
1649131200000,30
1649134800000,79
1649138400000,40.5
1649142000000,152.5
1649145600000,192.5
1649149200000,193.75
1649152800000,210.25
1649156400000,190.5
1649160000000,186.5
1649163600000,204.25
1649167200000,203.25
1649170800000,59.5
1649174400000,27.75
1649178000000,29.5
1649181600000,28.75
1649185200000,30
1649188800000,29.75
1649192400000,29.25
1649196000000,30.25
1649199600000,29.75
1649203200000,30
1649206800000,30
1649210400000,29.25
1649214000000,30.25
1649217600000,30.25
1649221200000,69.75
1649224800000,215
1649228400000,234.5
1649232000000,216
1649235600000,223.75
1649239200000,224.75
1649242800000,225.25
1649246400000,235.75
1649250000000,186.75
1649253600000,210.75
1649257200000,113.75
1649260800000,27.25
1649264400000,28.5
1649268000000,29
1649271600000,28.75
1649275200000,29.25
1649278800000,29.5
1649282400000,28.75
1649286000000,30
1649289600000,29.25
1649293200000,29.25
1649296800000,29.5
1649300400000,29.75
1649304000000,30
1649307600000,120.5
1649311200000,217.5
1649314800000,211.5
1649318400000,213.5
1649322000000,68
1649325600000,56.5
1649329200000,58.25
1649332800000,70.75
1649336400000,371.75
1649340000000,370
1649343600000,235.75
1649347200000,27.5
1649350800000,27.5
1649354400000,29
1649358000000,29.5
1649361600000,29.25
1649365200000,29.25
1649368800000,29.5
1649372400000,29
1649376000000,30
1649379600000,29.5
1649383200000,29.25
1649386800000,30.25
1649390400000,29.5
1649394000000,98
1649397600000,200.25
1649401200000,287
1649404800000,344
1649408400000,341.75
1649412000000,342.5
1649415600000,192.75
1649419200000,155.75
1649422800000,27.5
1649426400000,28.5
1649430000000,29
1649433600000,29.75
1649437200000,29.25
1649440800000,29.25
1649444400000,29.25
1649448000000,29.25
1649451600000,29.5
1649455200000,29.25
1649458800000,29.5
1649462400000,30
1649466000000,29.5
1649469600000,30
1649473200000,30
1649476800000,31
1649480400000,30.5
1649484000000,31
1649487600000,30.75
1649491200000,31
1649494800000,30.75
1649498400000,31.25
1649502000000,31.25
1649505600000,30.75
1649509200000,30.75
1649512800000,31
1649516400000,30.75
1649520000000,31
1649523600000,31
1649527200000,30.75
1649530800000,30.25
1649534400000,30.75
1649538000000,30.25
1649541600000,30.5
1649545200000,30.25
1649548800000,30.75
1649552400000,30.25
1649556000000,30.75
1649559600000,30.75
1649563200000,30.75
1649566800000,30.5
1649570400000,30.5
1649574000000,30.25
1649577600000,31.25
1649581200000,30.5
1649584800000,30.25
1649588400000,31
1649592000000,31
1649595600000,30.75
1649599200000,30.25
1649602800000,30.75
1649606400000,31
1649610000000,31
1649613600000,30.75
1649617200000,30.5
1649620800000,30.75
1649624400000,30.5
1649628000000,31
1649631600000,30.25
1649635200000,30.25
1649638800000,30.5
1649642400000,31
1649646000000,30.75
1649649600000,32
1649653200000,65.75
1649656800000,63.75
1649660400000,104
1649664000000,174.25
1649667600000,216.75
1649671200000,188
1649674800000,189.5
1649678400000,244.5
1649682000000,298
1649685600000,224.5
1649689200000,80
1649692800000,27.5
1649696400000,29.25
1649700000000,29.5
1649703600000,30
1649707200000,29.5
1649710800000,29.5
1649714400000,29.75
1649718000000,29.5
1649721600000,30
1649725200000,29.75
1649728800000,30.5
1649732400000,30
1649736000000,30
1649739600000,31.25
1649743200000,47.75
1649746800000,159.25
1649750400000,37.25
1649754000000,30.25
1649757600000,30.75
1649761200000,30.25
1649764800000,30.75
1649768400000,29.75
1649772000000,46.25
1649775600000,32
1649779200000,30.75
1649782800000,31
1649786400000,30.75
1649790000000,30.5
1649793600000,30.75
1649797200000,30.5
1649800800000,30.25
1649804400000,30.25
1649808000000,30.75
1649811600000,30.5
1649815200000,31.75
1649818800000,31.25
1649822400000,31
1649826000000,31.25
1649829600000,30.5
1649833200000,31
1649836800000,30.5
1649840400000,52.25
1649844000000,0
1649847600000,41.25
1649851200000,82
1649854800000,59.25
1649858400000,52
1649862000000,51.75
1649865600000,51.25
1649869200000,50.75
1649872800000,50.5
1649876400000,51.25
1649880000000,52
1649883600000,51.75
1649887200000,51.75
1649890800000,50.25
1649894400000,50.25
1649898000000,51.25
1649901600000,51.5
1649905200000,51
1649908800000,50.25
1649912400000,51.25
1649916000000,51
1649919600000,37.75
1649923200000,83.75
1649926800000,128.25
1649930400000,119.5
1649934000000,176.25
1649937600000,131.25
1649941200000,214.75
1649944800000,210.25
1649948400000,71
1649952000000,50.25
1649955600000,52.75
1649959200000,53.25
1649962800000,53.5
1649966400000,52.5
1649970000000,52.75
1649973600000,53
1649977200000,51.5
1649980800000,53.75
1649984400000,53.75
1649988000000,53.75
1649991600000,54
1649995200000,54.5
1649998800000,38.5
1650002400000,110
1650006000000,214.25
1650009600000,210.5
1650013200000,207.5
1650016800000,113.25
1650020400000,28.75
1650024000000,29.25
1650027600000,29.5
1650031200000,28.75
1650034800000,29.75
1650038400000,29.5
1650042000000,29.5
1650045600000,29.25
1650049200000,30
1650052800000,29.25
1650056400000,30
1650060000000,29.75
1650063600000,29.75
1650067200000,29.5
1650070800000,30.5
1650074400000,30.75
1650078000000,30.75
1650081600000,31
1650085200000,31.5
1650088800000,30.5
1650092400000,30.5
1650096000000,30.5
1650099600000,31
1650103200000,30.5
1650106800000,32
1650110400000,30.5
1650114000000,31.25
1650117600000,30.75
1650121200000,31.5
1650124800000,30.5
1650128400000,31.25
1650132000000,30.75
1650135600000,30.75
1650139200000,30.5
1650142800000,30.25
1650146400000,31.5
1650150000000,29.75
1650153600000,30.5
1650157200000,30
1650160800000,31
1650164400000,30.75
1650168000000,31
1650171600000,30.75
1650175200000,31
1650178800000,30.5
1650182400000,30.75
1650186000000,30.5
1650189600000,30.5
1650193200000,30
1650196800000,31
1650200400000,30
1650204000000,31.25
1650207600000,30.25
1650211200000,30.75
1650214800000,30.5
1650218400000,30
1650222000000,30.75
1650225600000,31
1650229200000,30.75
1650232800000,30.75
1650236400000,30.5
1650240000000,31
1650243600000,30.5
1650247200000,30.25
1650250800000,30.5
1650254400000,30.25
1650258000000,31.5
1650261600000,30.25
1650265200000,31
1650268800000,30.75
1650272400000,30.75
1650276000000,30.25
1650279600000,30.5
1650283200000,31
1650286800000,30.5
1650290400000,30.25
1650294000000,30.75
1650297600000,30.5
1650301200000,30.5
1650304800000,30.75
1650308400000,30.25
1650312000000,30.75
1650315600000,30.25
1650319200000,30
1650322800000,31
1650326400000,30.5
1650330000000,31
1650333600000,30.5
1650337200000,30.5
1650340800000,30.5
1650344400000,48.5
1650348000000,34.5
1650351600000,78.5
1650355200000,134.75
1650358800000,209.75
1650362400000,82.25
1650366000000,0
1650369600000,0
1650373200000,68
1650376800000,217.5
1650380400000,120.75
1650384000000,48.75
1650387600000,50.5
1650391200000,51.5
1650394800000,51.25
1650398400000,52.25
1650402000000,53.25
1650405600000,53.75
1650409200000,54.25
1650412800000,55
1650416400000,55.5
1650420000000,60.25
1650423600000,59.75
1650427200000,58.75
1650430800000,74
1650434400000,51.5
1650438000000,50.25
1650441600000,48.5
1650445200000,113.5
1650448800000,186.5
1650452400000,203.75
1650456000000,293.75
1650459600000,304.25
1650463200000,270
1650466800000,51.25
1650470400000,49
1650474000000,50.75
1650477600000,50.5
1650481200000,32.75
1650484800000,29.25
1650488400000,29.25
1650492000000,29.5
1650495600000,29.5
1650499200000,29.25
1650502800000,30
1650506400000,29.5
1650510000000,29.5
1650513600000,29.25
1650517200000,53.75
1650520800000,106.5
1650524400000,11
1650528000000,0
1650531600000,5
1650535200000,273.75
1650538800000,323.75
1650542400000,252.25
1650546000000,153
1650549600000,52
1650553200000,168.75
1650556800000,160.5
1650560400000,178.25
1650564000000,178.25
1650567600000,178.5
1650571200000,178.25
1650574800000,178.5
1650578400000,178.25
1650582000000,178.5
1650585600000,178.5
1650589200000,178.75
1650592800000,178.75
1650596400000,178.75
1650600000000,179
1650603600000,84.75
1650607200000,129
1650610800000,0
1650614400000,20.5
1650618000000,55.5
1650621600000,60.75
1650625200000,262.75
1650628800000,27
1650632400000,28.25
1650636000000,29
1650639600000,29.25
1650643200000,29.5
1650646800000,29.25
1650650400000,29.75
1650654000000,29.25
1650657600000,30
1650661200000,29.5
1650664800000,29.5
1650668400000,29.75
1650672000000,30
1650675600000,29.5
1650679200000,30.25
1650682800000,30.75
1650686400000,29.75
1650690000000,30.25
1650693600000,30.25
1650697200000,30.75
1650700800000,30.5
1650704400000,30.25
1650708000000,30.5
1650711600000,30.25
1650715200000,30.5
1650718800000,30.75
1650722400000,30.25
1650726000000,30.5
1650729600000,30.75
1650733200000,30.25
1650736800000,30.25
1650740400000,30.25
1650744000000,30.75
1650747600000,30
1650751200000,30.5
1650754800000,30.5
1650758400000,30.75
1650762000000,31
1650765600000,31.25
1650769200000,30.75
1650772800000,30.25
1650776400000,30.75
1650780000000,30.75
1650783600000,30.5
1650787200000,30.25
1650790800000,29.75
1650794400000,31.5
1650798000000,30.75
1650801600000,30.5
1650805200000,30.5
1650808800000,30.75
1650812400000,29.5
1650816000000,30
1650819600000,30.25
1650823200000,30.5
1650826800000,30.75
1650830400000,30.5
1650834000000,30.25
1650837600000,30.25
1650841200000,30.25
1650844800000,30.25
1650848400000,30.5
1650852000000,31
1650855600000,30
1650859200000,30.25
1650862800000,62.75
1650866400000,70.25
1650870000000,53.25
1650873600000,51.5
1650877200000,67.75
1650880800000,87
1650884400000,214
1650888000000,171.25
1650891600000,197.5
1650895200000,231
1650898800000,200
1650902400000,200
1650906000000,79.5
1650909600000,27.5
1650913200000,29
1650916800000,29
1650920400000,29
1650924000000,29.25
1650927600000,30
1650931200000,29.75
1650934800000,29.25
1650938400000,29.5
1650942000000,29.5
1650945600000,29.25
1650949200000,29.5
1650952800000,61.5
1650956400000,194
1650960000000,112
1650963600000,31.75
1650967200000,63
1650970800000,45.5
1650974400000,70.75
1650978000000,84.5
1650981600000,208.5
1650985200000,208.75
1650988800000,210.25
1650992400000,215
1650996000000,311.25
1650999600000,311.5
1651003200000,289.25
1651006800000,202.75
1651010400000,202.75
1651014000000,202.75
1651017600000,202.25
1651021200000,202.5
1651024800000,106.75
1651028400000,26.75
1651032000000,27.75
1651035600000,115.25
1651039200000,241.25
1651042800000,213
1651046400000,234.25
1651050000000,231.25
1651053600000,151.5
1651057200000,198.75
1651060800000,55
1651064400000,53.5
1651068000000,72.75
1651071600000,61.75
1651075200000,50
1651078800000,55.25
1651082400000,55.75
1651086000000,56
1651089600000,44
1651093200000,30
1651096800000,29
1651100400000,29.5
1651104000000,29.75
1651107600000,29.5
1651111200000,30.25
1651114800000,30
1651118400000,30
1651122000000,55
1651125600000,80.5
1651129200000,52.5
1651132800000,53.75
1651136400000,67
1651140000000,50.25
1651143600000,56.75
1651147200000,43.25
1651150800000,67.25
1651154400000,31.25
1651158000000,34.5
1651161600000,50.75
1651165200000,53.75
1651168800000,51.25
1651172400000,51
1651176000000,51.75
1651179600000,52.5
1651183200000,53
1651186800000,52.25
1651190400000,52
1651194000000,54.25
1651197600000,46
1651201200000,45
1651204800000,46
1651208400000,30.25
1651212000000,30.25
1651215600000,30.25
1651219200000,31.25
1651222800000,23.25
1651226400000,129.25
1651230000000,83
1651233600000,49.25
1651237200000,25
1651240800000,30.25
1651244400000,30.5
1651248000000,31
1651251600000,30.5
1651255200000,31.25
1651258800000,30.5
1651262400000,31.25
1651266000000,30.5
1651269600000,31.5
1651273200000,31
1651276800000,30.75
1651280400000,31.5
1651284000000,31.5
1651287600000,31
1651291200000,31
1651294800000,31.5
1651298400000,30.25
1651302000000,31.5
1651305600000,30.5
1651309200000,30.5
1651312800000,31
1651316400000,30.5
1651320000000,30.5
1651323600000,31.25
1651327200000,31
1651330800000,30.25
1651334400000,31
1651338000000,31
1651341600000,31
1651345200000,31.25
1651348800000,30.5
1651352400000,31.75
1651356000000,32.25
1651359600000,31.75
1651363200000,32
1651366800000,31.5
1651370400000,31.5
1651374000000,31.5
1651377600000,31.5
1651381200000,31.5
1651384800000,31.5
1651388400000,32
1651392000000,31.5
1651395600000,31.5
1651399200000,31.5
1651402800000,31.25
1651406400000,31.5
1651410000000,30.75
1651413600000,32
1651417200000,31
1651420800000,31.5
1651424400000,30.75
1651428000000,31.25
1651431600000,31
1651435200000,31
1651438800000,31.5
1651442400000,31
1651446000000,31
1651449600000,31.5
1651453200000,31.5
1651456800000,30.75
1651460400000,30.75
1651464000000,31
1651467600000,31.25
1651471200000,103.75
1651474800000,120.75
1651478400000,204
1651482000000,173.25
1651485600000,93.25
1651489200000,252.75
1651492800000,246.75
1651496400000,292.75
1651500000000,207
1651503600000,199.25
1651507200000,199.5
1651510800000,199
1651514400000,199
1651518000000,198.5
1651521600000,198.5
1651525200000,198.5
1651528800000,198.5
1651532400000,199
1651536000000,198.75
1651539600000,198.5
1651543200000,199
1651546800000,199.5
1651550400000,200.25
1651554000000,107.5
1651557600000,170.25
1651561200000,228.25
1651564800000,217.25
1651568400000,159.5
1651572000000,1.5
1651575600000,0.25
1651579200000,22
1651582800000,89.25
1651586400000,158.5
1651590000000,31
1651593600000,28
1651597200000,28.5
1651600800000,29.5
1651604400000,29.25
1651608000000,29.75
1651611600000,30.25
1651615200000,30.75
1651618800000,30.5
1651622400000,29.5
1651626000000,30.25
1651629600000,30.25
1651633200000,31
1651636800000,32.5
1651640400000,70
1651644000000,87.75
1651647600000,51.75
1651651200000,37
1651654800000,10
1651658400000,20
1651662000000,31.25
1651665600000,64.25
1651669200000,213.25
1651672800000,54.25
1651676400000,0
1651680000000,93
1651683600000,192
1651687200000,192.5
1651690800000,192.5
1651694400000,192.25
1651698000000,192.5
1651701600000,192.25
1651705200000,192.25
1651708800000,192
1651712400000,192.25
1651716000000,192.25
1651719600000,192.25
1651723200000,194.5
1651726800000,241
1651730400000,196.25
1651734000000,175.5
1651737600000,407
1651741200000,133
1651744800000,2.25
1651748400000,0.5
1651752000000,2.5
1651755600000,0
1651759200000,0
1651762800000,38
1651766400000,29.5
1651770000000,30
1651773600000,30.25
1651777200000,29.75
1651780800000,30.5
1651784400000,30.5
1651788000000,30
1651791600000,31.5
1651795200000,30.25
1651798800000,30.75
1651802400000,30.75
1651806000000,30.75
1651809600000,31
1651813200000,30.75
1651816800000,0
1651820400000,0
1651824000000,0
1651827600000,0
1651831200000,0
1651834800000,0
1651838400000,120
1651842000000,31.25
1651845600000,31
1651849200000,31.5
1651852800000,31.5
1651856400000,30.5
1651860000000,31
1651863600000,31.25
1651867200000,31.25
1651870800000,31.5
1651874400000,31
1651878000000,31.5
1651881600000,31.5
1651885200000,31.5
1651888800000,31.5
1651892400000,31.5
1651896000000,31
1651899600000,31.5
1651903200000,32.25
1651906800000,31.5
1651910400000,32
1651914000000,31.25
1651917600000,31.5
1651921200000,31.75
1651924800000,31.5
1651928400000,32.25
1651932000000,32.75
1651935600000,31.25
1651939200000,31
1651942800000,32
1651946400000,31
1651950000000,31.75
1651953600000,31.75
1651957200000,31.25
1651960800000,31.5
1651964400000,32.25
1651968000000,31.5
1651971600000,31.25
1651975200000,32
1651978800000,31.5
1651982400000,31.5
1651986000000,31.5
1651989600000,31.75
1651993200000,32
1651996800000,31.75
1652000400000,31.25
1652004000000,31.5
1652007600000,31.75
1652011200000,31.75
1652014800000,31.25
1652018400000,32.25
1652022000000,31.5
1652025600000,32
1652029200000,31.75
1652032800000,31.75
1652036400000,31.5
1652040000000,31
1652043600000,31.75
1652047200000,32
1652050800000,31
1652054400000,31.25
1652058000000,31.25
1652061600000,31.25
1652065200000,31.5
1652068800000,31.5
1652072400000,48.5
1652076000000,60.5
1652079600000,0
1652083200000,0
1652086800000,17
1652090400000,25.25
1652094000000,5.25
1652097600000,7
1652101200000,2.5
1652104800000,0.25
1652108400000,160.25
1652112000000,22.75
1652115600000,25.25
1652119200000,30
1652122800000,30.5
1652126400000,30.25
1652130000000,30.75
1652133600000,30.5
1652137200000,30.75
1652140800000,30.75
1652144400000,31.25
1652148000000,30
1652151600000,31
1652155200000,30.75
1652158800000,31.25
1652162400000,21.5
1652166000000,0.75
1652169600000,129.25
1652173200000,178
1652176800000,177.75
1652180400000,172.75
1652184000000,143.5
1652187600000,44.75
1652191200000,14
1652194800000,14.5
1652198400000,6.75
1652202000000,7.75
1652205600000,5.5
1652209200000,7.75
1652212800000,6.5
1652216400000,6.75
1652220000000,7.5
1652223600000,6.5
1652227200000,5.75
1652230800000,7.75
1652234400000,6.75
1652238000000,5
1652241600000,8
1652245200000,15
1652248800000,40.5
1652261400000,13.928571428571429
1652262300000,176
1652263200000,176
1652265000000,171.5
1652265900000,165
1652266800000,156
1652268600000,179.5
1652269500000,114
1652270400000,174
1652272200000,200.5
1652273100000,203
1652274000000,295
1652275800000,56
1652276700000,2
1652284800000,0.1111111111111111
1652286600000,17
1652287500000,7
1652288400000,4
1652290200000,7.5
1652291100000,7
1652292000000,8
1652293800000,5
1652294700000,6
1652295600000,6
1652297400000,7
1652298300000,3
1652299200000,9
1652301000000,7
1652301900000,6
1652302800000,4
1652304600000,6
1652305500000,6
1652306400000,8
1652308200000,5
1652309100000,8
1652310000000,8
1652311800000,8
1652312700000,6
1652313600000,5
1652315400000,8
1652316300000,9
1652317200000,7
1652319000000,6
1652319900000,8
1652320800000,9
1652322600000,5.5
1652323500000,6
1652324400000,6
1652326200000,7.5
1652327100000,8
1652328000000,4
1652329800000,9.5
1652330700000,52
1652340600000,0.09090909090909091
1652346000000,41.833333333333336
1652347800000,215
1652348700000,199
1652349600000,199
1652351400000,177
1652352300000,199
1652353200000,190
1652355000000,193.5
1652355900000,316
1652356800000,318
1652358600000,162.5
1652363100000,0.2
1652369400000,4.857142857142857
1652370300000,7
1652371200000,4
1652373000000,6
1652373900000,8
1652374800000,7
1652376600000,4
1652377500000,7
1652378400000,7
1652380200000,8
1652381100000,7
1652382000000,3
1652383800000,7.5
1652384700000,6
1652385600000,6
1652387400000,5
1652388300000,7
1652389200000,9
1652391000000,7.5
1652391900000,5
1652392800000,6
1652394600000,8
1652395500000,7
1652396400000,6
1652398200000,3.5
1652399100000,8
1652400000000,8
1652401800000,8
1652402700000,3
1652403600000,8
1652405400000,7.5
1652406300000,8
1652407200000,8
1652409000000,5.5
1652409900000,8
1652410800000,7
1652412600000,8
1652413500000,4
1652414400000,8
1652416200000,7.5
1652417100000,7
1652418000000,8
1652419800000,5.5
1652420700000,8
1652421600000,8
1652423400000,7.5
1652424300000,5
1652425200000,5
1652426100000,6
1652427000000,6
1652427900000,48
1652428800000,172
1652429700000,171
1652430600000,163
1652431500000,166
1652432400000,167
1652433300000,169
1652434200000,172
1652435100000,174
1652436000000,177
1652436900000,178
1652437800000,178
1652438700000,177
1652439600000,177
1652440500000,161
1652441400000,6
1652442300000,6
1652443200000,1
1652444100000,6
1652445000000,7
1652445900000,7
1652446800000,7
1652447700000,8
1652448600000,1
1652449500000,6
1652450400000,7
1652451300000,8
1652452200000,7
1652453100000,3
1652454000000,8
1652454900000,8
1652455800000,7
1652456700000,7
1652457600000,9
1652458500000,3
1652459400000,7
1652460300000,7
1652461200000,6
1652462100000,6
1652463000000,3
1652463900000,7
1652464800000,7
1652465700000,9
1652466600000,7
1652467500000,7
1652468400000,5
1652469300000,7
1652470200000,7
1652471100000,8
1652472000000,8
1652472900000,7
1652473800000,4
1652474700000,8
1652475600000,8
1652476500000,8
1652477400000,7
1652478300000,9
1652479200000,2
1652480100000,8
1652481000000,8
1652481900000,8
1652482800000,8
1652483700000,6
1652484600000,4
1652485500000,8
1652486400000,8
1652487300000,8
1652488200000,7
1652489100000,3
1652490000000,8
1652490900000,8
1652491800000,7
1652492700000,8
1652493600000,8
1652494500000,4
1652495400000,8
1652496300000,8
1652497200000,7
1652498100000,6
1652499000000,6
1652499900000,4
1652500800000,8
1652501700000,8
1652502600000,8
1652503500000,9
1652504400000,7
1652505300000,4
1652506200000,8
1652507100000,8
1652508000000,9
1652508900000,8
1652509800000,6
1652510700000,6
1652511600000,8
1652512500000,8
1652513400000,8
1652514300000,7
1652515200000,4
1652516100000,8
1652517000000,8
1652517900000,8
1652518800000,8
1652519700000,8
1652520600000,4
1652521500000,8
1652522400000,8
1652523300000,8
1652524200000,8
1652525100000,6
1652526000000,1
1652526900000,5
1652527800000,6
1652528700000,8
1652529600000,7
1652530500000,8
1652531400000,3
1652532300000,8
1652533200000,8
1652534100000,7
1652535000000,8
1652535900000,8
1652536800000,2
1652537700000,5
1652538600000,6
1652539500000,6
1652540400000,8
1652541300000,7
1652542200000,4
1652543100000,8
1652544000000,8
1652544900000,7
1652545800000,8
1652546700000,5
1652547600000,5
1652548500000,7
1652549400000,6
1652550300000,5
1652551200000,6
1652552100000,6
1652553000000,4
1652553900000,9
1652554800000,7
1652555700000,7
1652556600000,8
1652557500000,7
1652558400000,4
1652559300000,7
1652560200000,8
1652561100000,8
1652562000000,8
1652562900000,5
1652563800000,2
1652564700000,6
1652565600000,7
1652566500000,7
1652567400000,9
1652568300000,5
1652569200000,6
1652570100000,6
1652571000000,6
1652571900000,6
1652572800000,6
1652573700000,4
1652574600000,7
1652575500000,7
1652576400000,8
1652577300000,8
1652578200000,8
1652579100000,7
1652580000000,4
1652580900000,8
1652581800000,8
1652582700000,8
1652583600000,8
1652584500000,9
1652585400000,1
1652586300000,6
1652587200000,6
1652588100000,7
1652589000000,8
1652589900000,5
1652590800000,7
1652591700000,7
1652592600000,8
1652593500000,8
1652594400000,8
1652595300000,4
1652596200000,8
1652597100000,7
1652598000000,9
1652598900000,7
1652599800000,8
1652600700000,4
1652601600000,7
1652602500000,8
1652603400000,8
1652604300000,7
1652605200000,6
1652606100000,1
1652607000000,6
1652607900000,6
1652608800000,7
1652609700000,8
1652610600000,8
1652611500000,4
1652612400000,3
1652613300000,7
1652614200000,8
1652615100000,8
1652616000000,8
1652616900000,2
1652617800000,5
1652618700000,6
1652619600000,7
1652620500000,6
1652621400000,6
1652622300000,5
1652623200000,7
1652624100000,8
1652625000000,7
1652625900000,8
1652626800000,8
1652627700000,3
1652628600000,8
1652629500000,8
1652630400000,7
1652631300000,6
1652632200000,6
1652633100000,1
1652634000000,8
1652634900000,8
1652635800000,8
1652636700000,8
1652637600000,7
1652638500000,4
1652639400000,8
1652640300000,7
1652641200000,8
1652642100000,7
1652643000000,8
1652643900000,3
1652644800000,8
1652645700000,8
1652646600000,8
1652647500000,6
1652648400000,5
1652649300000,2
1652650200000,7
1652651100000,8
1652652000000,6
1652652900000,5
1652653800000,6
1652654700000,3
1652655600000,8
1652656500000,8
1652657400000,8
1652658300000,8
1652659200000,7
1652660100000,4
1652661000000,7
1652661900000,8
1652662800000,8
1652663700000,8
1652664600000,8
1652665500000,2
1652666400000,6
1652667300000,5
1652668200000,7
1652669100000,8
1652670000000,8
1652670900000,4
1652671800000,8
1652672700000,8
1652673600000,8
1652674500000,8
1652675400000,8
1652676300000,3
1652677200000,7
1652678100000,6
1652679000000,6
1652679900000,8
1652680800000,7
1652681700000,101
1652682600000,167
1652683500000,177
1652684400000,153
1652685300000,83
1652686200000,173
1652687100000,177
1652688000000,177
1652688900000,175
1652689800000,167
1652690700000,183
1652691600000,182
1652692500000,132
1652693400000,177
1652694300000,179
1652695200000,183
1652696100000,171
1652697000000,166
1652697900000,168
1652698800000,195
1652699700000,134
1652700600000,158
1652701500000,79
1652702400000,184
1652711400000,1.3
1652715900000,3.2
1652716800000,9
1652717700000,3
1652718600000,7
1652719500000,8
1652720400000,8
1652721300000,8
1652722200000,7
1652723100000,3
1652724000000,8
1652724900000,8
1652725800000,7
