time,energy,glob_irrad_in_diffuse,glob_irrad_total_disc,dew_point,enth,rel_hum,temp,lab_P051_binary,lab_P015_binary,lab_P011_binary,WorkDay,day_of_week,month,year,hour,day,day_of_year,day_of_week_sin,day_of_week_cos,hour_sin,hour_cos,month_sin,month_cos
2022-04-19 19:00:00,1853.0,6.884507115384616,6.86307,0.6000000000000001,14.9,73.05909090909091,4.9875,0.0,0.0,0.0,0,1,4,2022,19,19,109,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2022-04-19 20:00:00,1951.0,6.8850068421052635,6.45177,0.9500000000000001,15.600000000000001,73.96811976911978,5.4125,0.0,0.0,0.0,0,1,4,2022,20,19,109,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2022-04-19 21:00:00,1592.0,6.882771774193548,6.2799380000000005,0.8500000000000001,15.433333333333335,74.76,5.033333333333333,0.0,0.0,0.0,0,1,4,2022,21,19,109,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2022-04-19 22:00:00,1701.0,6.888080483870968,6.5377132835820895,1.1,14.525,75.44571428571429,4.683333333333334,0.0,0.0,0.0,0,1,4,2022,22,19,109,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2022-04-19 23:00:00,1725.0,6.887084929435484,5.629169999999999,-0.1,14.0125,76.13277208287896,3.6333333333333333,0.0,0.0,0.0,0,1,4,2022,23,19,109,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2022-04-20 00:00:00,1696.0,6.886089375,6.180795882352942,0.65,13.5,76.95725190839696,3.925,0.0,0.0,0.0,0,2,4,2022,0,20,110,0.9749279121818236,-0.22252093395631434,0.0,1.0,0.8660254037844387,-0.4999999999999998
2022-04-20 01:00:00,1715.0,6.8598046875000005,6.3386625,-0.1,13.25,77.8732824427481,3.5666666666666664,0.0,0.0,0.0,0,2,4,2022,1,20,110,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2022-04-20 02:00:00,1735.0,6.83352,6.089826,0.10000000000000002,13.0,78.65541191964914,3.4200000000000004,0.0,0.0,0.0,0,2,4,2022,2,20,110,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2022-04-20 03:00:00,1739.0,6.65981,20.981674313390315,-1.225,10.5,79.25929648241207,1.8,0.0,0.0,0.0,0,2,4,2022,3,20,110,0.9749279121818236,-0.22252093395631434,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
2022-04-20 04:00:00,1712.0,12.712781155778893,35.87352262678063,-1.5499999999999998,11.333333333333332,79.86231155778894,1.6333333333333335,0.0,0.0,0.0,0,2,4,2022,4,20,110,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2022-04-20 05:00:00,1954.0,18.765752311557787,50.76537094017094,-0.41000000000000003,12.166666666666666,80.26009795814517,2.9,0.0,0.0,0.0,0,2,4,2022,5,20,110,0.9749279121818236,-0.22252093395631434,0.9659258262890683,0.25881904510252074,0.8660254037844387,-0.4999999999999998
2022-04-20 06:00:00,1796.0,44.27063109090909,187.83226556313994,2.4785714285714286,16.583333333333332,79.83881856540084,5.45,0.0,0.0,0.0,0,2,4,2022,6,20,110,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998
2022-04-20 07:00:00,2122.0,68.29401141025642,382.2495232743363,4.828571428571428,21.028571428571432,79.33248945147679,7.713333333333334,0.0,0.0,0.0,0,2,4,2022,7,20,110,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2022-04-20 08:00:00,2363.0,89.689548375,551.1575872196262,6.161111111111111,24.342857142857145,78.82616033755275,9.226315789473684,0.0,0.0,0.0,0,2,4,2022,8,20,110,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998
2022-04-20 09:00:00,2347.0,97.75632417910447,712.7144609917355,7.433333333333334,27.533333333333335,77.72608758911683,11.3875,0.0,0.0,0.0,0,2,4,2022,9,20,110,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998
2022-04-20 10:00:00,2644.0,122.26720009230769,831.7314700742115,7.628571428571428,28.7,74.19910044977512,12.061290322580644,0.0,0.0,0.0,0,2,4,2022,10,20,110,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998
2022-04-20 11:00:00,2872.0,170.05985390180876,897.6039989889197,8.003703703703703,29.88823529411765,69.5896811594203,13.303030303030303,0.0,0.0,0.0,0,2,4,2022,11,20,110,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998
2022-04-20 12:00:00,2794.0,134.8306413772455,875.2657034615385,7.108333333333333,29.757894736842104,64.88133333333333,13.729999999999999,1.0,0.0,0.0,0,2,4,2022,12,20,110,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998
2022-04-20 13:00:00,3358.0,113.36365424083769,753.2816582015504,5.861538461538462,28.0125,60.397058823529406,13.421428571428573,1.0,1.0,0.0,0,2,4,2022,13,20,110,0.9749279121818236,-0.22252093395631434,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998
2022-04-20 14:00:00,4014.0,104.24882043715847,685.8036325138122,5.02,26.93,56.74183006535948,13.5125,1.0,1.0,0.0,0,2,4,2022,14,20,110,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998
2022-04-20 15:00:00,3918.0,104.27190310924368,456.4304215213675,4.511111111111111,26.45,53.71111111111111,13.55,1.0,1.0,0.0,0,2,4,2022,15,20,110,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998
2022-04-20 16:00:00,3623.0,72.65957494382022,365.3054439365079,4.416666666666667,26.755555555555553,51.36470588235294,13.925,0.0,0.0,0.0,0,2,4,2022,16,20,110,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998
2022-04-20 17:00:00,3398.0,50.343005290697675,116.94369074204947,2.988888888888889,24.983333333333334,49.174478514810176,13.18235294117647,0.0,0.0,0.0,0,2,4,2022,17,20,110,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.25881904510252063,0.8660254037844387,-0.4999999999999998
2022-04-20 18:00:00,3084.0,20.78047122171946,25.320977230769234,0.38,21.1,48.62074468085106,10.959999999999999,0.0,0.0,0.0,0,2,4,2022,18,20,110,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,0.8660254037844387,-0.4999999999999998
2022-04-20 19:00:00,3276.0,19.235889048935814,20.788760423076926,-0.8,18.6,48.939893617021276,9.633333333333333,0.0,0.0,0.0,0,2,4,2022,19,20,110,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203,0.8660254037844387,-0.4999999999999998
2022-04-20 20:00:00,3273.0,17.691306876152172,16.256543615384615,-2.1333333333333333,16.6,49.25904255319149,8.6,0.0,0.0,0.0,0,2,4,2022,20,20,110,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998
2022-04-20 21:00:00,3243.0,16.146724703368527,11.724326807692307,-2.925,14.766666666666666,49.57819148936171,7.4799999999999995,0.0,0.0,0.0,0,2,4,2022,21,20,110,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474,0.8660254037844387,-0.4999999999999998
2022-04-20 22:00:00,2116.0,14.602142530584885,7.19211,-3.5666666666666664,13.6,49.89734042553191,6.516666666666667,0.0,0.0,0.0,0,2,4,2022,22,20,110,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,0.8660254037844387,-0.4999999999999998
2022-04-20 23:00:00,1685.0,13.05756035780124,7.1784,-4.3,12.1,50.21648936170212,5.4,0.0,0.0,0.0,0,2,4,2022,23,20,110,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681,0.8660254037844387,-0.4999999999999998
2022-04-21 00:00:00,1720.0,11.512978185017596,7.16469,-4.7,11.1,51.092807168871,4.54,0.0,0.0,0.0,0,3,4,2022,0,21,111,0.43388373911755823,-0.900968867902419,0.0,1.0,0.8660254037844387,-0.4999999999999998
2022-04-21 01:00:00,1623.0,9.968396012233953,7.150980000000001,-4.65,10.85,52.75782145782146,4.02,0.0,0.0,0.0,0,3,4,2022,1,21,111,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683,0.8660254037844387,-0.4999999999999998
2022-04-21 02:00:00,1758.0,8.42381383945031,7.13727,-4.475,10.6,54.57660984848485,3.5,0.0,0.0,0.0,0,3,4,2022,2,21,111,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,0.8660254037844387,-0.4999999999999998
2022-04-21 03:00:00,1615.0,6.879231666666667,7.12356,-4.4799999999999995,10.433333333333332,56.45097552910053,3.5,0.0,0.0,0.0,0,3,4,2022,3,21,111,0.43388373911755823,-0.900968867902419,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998
